timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_open,ha_close,ha_high,ha_low,sz,sz_prev,adx,adx_prev,is_pl_sz,is_ph_sz,is_ph_adx,rsi,rsi_ok,Buy_TL,Sell_TL,signal_tl
1747530000000,2482.78,2487.19,2472.93,2485.11,6754.0652,2025-05-18 01:00:00+00:00,2025-05-17 22:00:00-03:00,2025-05-17,22:00:00,2482.78,2482.0025,2487.19,2472.93,,,,,,,,,,,,-
1747533600000,2485.11,2487.44,2476.1,2481.2,7235.5432,2025-05-18 02:00:00+00:00,2025-05-17 23:00:00-03:00,2025-05-17,23:00:00,2482.39125,2482.4624999999996,2487.44,2476.1,,,,,,,,,,,,-
1747537200000,2481.19,2486.87,2467.75,2477.2,11482.1788,2025-05-18 03:00:00+00:00,2025-05-18 00:00:00-03:00,2025-05-18,00:00:00,2482.426875,2478.2524999999996,2486.87,2467.75,,,,,,,,,,,,-
1747540800000,2477.2,2489.2,2477.2,2485.91,5419.0259,2025-05-18 04:00:00+00:00,2025-05-18 01:00:00-03:00,2025-05-18,01:00:00,2480.3396875,2482.3774999999996,2489.2,2477.2,,,,,,,,,,,,-
1747544400000,2485.91,2515.44,2485.71,2512.6,18413.626,2025-05-18 05:00:00+00:00,2025-05-18 02:00:00-03:00,2025-05-18,02:00:00,2481.3585937499997,2499.915,2515.44,2481.3585937499997,,,,,,,,,,,,-
1747548000000,2512.6,2513.9,2492.7,2497.28,12386.4794,2025-05-18 06:00:00+00:00,2025-05-18 03:00:00-03:00,2025-05-18,03:00:00,2490.636796875,2504.12,2513.9,2490.636796875,,,,,,,,,,,,-
1747551600000,2497.25,2511.34,2494.56,2509.3,10217.4187,2025-05-18 07:00:00+00:00,2025-05-18 04:00:00-03:00,2025-05-18,04:00:00,2497.3783984375,2503.1125,2511.34,2494.56,,,,,,,,,,,,-
1747555200000,2509.29,2528.55,2509.29,2517.59,30535.2003,2025-05-18 08:00:00+00:00,2025-05-18 05:00:00-03:00,2025-05-18,05:00:00,2500.24544921875,2516.1800000000003,2528.55,2500.24544921875,,,,,,,,,,,,-
1747558800000,2517.6,2523.62,2503.99,2507.99,12627.7192,2025-05-18 09:00:00+00:00,2025-05-18 06:00:00-03:00,2025-05-18,06:00:00,2508.212724609375,2513.2999999999997,2523.62,2503.99,,,,,,,,,,,,-
1747562400000,2508.0,2513.32,2498.11,2505.28,9330.8319,2025-05-18 10:00:00+00:00,2025-05-18 07:00:00-03:00,2025-05-18,07:00:00,2510.756362304687,2506.1775000000002,2513.32,2498.11,,,,,,,,,,,,-
1747566000000,2505.28,2513.44,2501.0,2501.75,8453.1795,2025-05-18 11:00:00+00:00,2025-05-18 08:00:00-03:00,2025-05-18,08:00:00,2508.466931152344,2505.3675000000003,2513.44,2501.0,,,,,,,,,,,,-
1747569600000,2501.74,2508.63,2488.02,2508.26,12182.386,2025-05-18 12:00:00+00:00,2025-05-18 09:00:00-03:00,2025-05-18,09:00:00,2506.917215576172,2501.6625,2508.63,2488.02,,,,,,,,,,,,-
1747573200000,2508.25,2545.0,2504.49,2542.18,19801.205,2025-05-18 13:00:00+00:00,2025-05-18 10:00:00-03:00,2025-05-18,10:00:00,2504.289857788086,2524.98,2545.0,2504.289857788086,,,,,,,,,,,,-
1747576800000,2542.19,2569.81,2529.56,2557.93,48241.5757,2025-05-18 14:00:00+00:00,2025-05-18 11:00:00-03:00,2025-05-18,11:00:00,2514.634928894043,2549.8725,2569.81,2514.634928894043,,,,,,,,,,,,-
1747580400000,2557.94,2587.61,2548.2,2578.99,39288.645,2025-05-18 15:00:00+00:00,2025-05-18 12:00:00-03:00,2025-05-18,12:00:00,2532.2537144470216,2568.185,2587.61,2532.2537144470216,,,,,,,,,,,,-
1747584000000,2579.0,2584.0,2554.54,2573.8,35817.1487,2025-05-18 16:00:00+00:00,2025-05-18 13:00:00-03:00,2025-05-18,13:00:00,2550.219357223511,2572.835,2584.0,2550.219357223511,,,,,,,,,,,,-
1747587600000,2573.79,2575.5,2482.46,2489.92,74530.0368,2025-05-18 17:00:00+00:00,2025-05-18 14:00:00-03:00,2025-05-18,14:00:00,2561.5271786117555,2530.4175,2575.5,2482.46,,,,,,,,,,,,-
1747591200000,2489.9,2496.35,2450.94,2463.01,82199.1247,2025-05-18 18:00:00+00:00,2025-05-18 15:00:00-03:00,2025-05-18,15:00:00,2545.9723393058775,2475.05,2545.9723393058775,2450.94,,,,,,,,,,,,-
1747594800000,2463.0,2471.52,2403.33,2408.2,77948.0638,2025-05-18 19:00:00+00:00,2025-05-18 16:00:00-03:00,2025-05-18,16:00:00,2510.511169652939,2436.5125,2510.511169652939,2403.33,,,,,,,,,,,,-
1747598400000,2408.2,2408.2,2323.21,2393.81,126769.2999,2025-05-18 20:00:00+00:00,2025-05-18 17:00:00-03:00,2025-05-18,17:00:00,2473.5118348264696,2383.355,2473.5118348264696,2323.21,,,,,,,,,,,,-
