timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_close,ha_open,ha_high,ha_low,MA1,MA2,MA3,MA4,macroTrend,microTrend,macroTrendLabel,microTrendLabel,ADX,+DI,-DI,Buy_TL,Sell_TL,whale
1745100000000,1620.76,1621.36,1617.52,1617.98,819.7723,2025-04-19 22:00:00+00:00,2025-04-19 19:00:00-03:00,2025-04-19,19:00:00,1619.4049999999997,1618.53287109375,1621.36,1617.52,1617.4483836304753,1616.2880055172573,1616.1811205292995,1616.120688928771,True,True,UP,UP,,,,False,False,-
1745100900000,1617.98,1618.69,1616.0,1617.0,886.3142,2025-04-19 22:15:00+00:00,2025-04-19 19:15:00-03:00,2025-04-19,19:15:00,1617.4175,1618.968935546875,1618.968935546875,1616.0,1617.4427684249342,1616.3283446059265,1616.2056032910957,1616.1335925215194,True,True,UP,UP,,,,False,False,-
1745101800000,1617.0,1619.4,1616.6,1618.3,810.4915,2025-04-19 22:30:00+00:00,2025-04-19 19:30:00-03:00,2025-04-19,19:30:00,1617.825,1618.1932177734375,1619.4,1616.6,1617.512265074946,1616.3817965842863,1616.237670552658,1616.1504224466785,True,True,UP,UP,,,,False,False,-
1745102700000,1618.29,1619.5,1616.88,1619.41,959.1147,2025-04-19 22:45:00+00:00,2025-04-19 19:45:00-03:00,2025-04-19,19:45:00,1618.52,1618.0091088867189,1619.5,1616.88,1617.695489606774,1616.4581609919903,1616.2828651951797,1616.1740003327811,True,True,UP,UP,,13.887673231218306,26.666666666666345,False,False,-
1745103600000,1619.42,1620.56,1616.0,1616.3,1350.6175,2025-04-19 23:00:00+00:00,2025-04-19 20:00:00-03:00,2025-04-19,20:00:00,1618.07,1618.2645544433594,1620.56,1616.0,1617.7635824055421,1616.515726670848,1616.318254003196,1616.1928660011117,True,True,UP,UP,,15.300648411624918,25.581937771143114,False,False,-
1745104500000,1616.3,1617.77,1614.4,1614.91,1206.3142,2025-04-19 23:15:00+00:00,2025-04-19 20:15:00-03:00,2025-04-19,20:15:00,1615.8449999999998,1618.1672772216798,1618.1672772216798,1614.4,1617.414749240898,1616.4917721468892,1616.308882636796,1616.189404647867,True,True,UP,UP,,15.306360539456096,26.319473610527425,False,False,-
1745105400000,1614.91,1616.34,1614.1,1615.35,1186.376,2025-04-19 23:30:00+00:00,2025-04-19 20:30:00-03:00,2025-04-19,20:30:00,1615.1750000000002,1617.0061386108398,1617.0061386108398,1614.1,1617.007522106189,1616.4447445702147,1616.2864295152754,1616.1793110692813,True,True,UP,UP,,15.621279230366445,24.708291660713673,False,False,BOTTOM
1745106300000,1615.35,1615.59,1612.01,1613.27,1394.8538,2025-04-19 23:45:00+00:00,2025-04-19 20:45:00-03:00,2025-04-19,20:45:00,1614.0549999999998,1616.09056930542,1616.09056930542,1612.01,1616.4706999050636,1616.3593965498499,1616.2422427922006,1616.1581736457065,True,True,UP,UP,,15.52368782242438,26.011642765866636,False,False,-
1745107200000,1613.26,1614.0,1608.0,1614.0,2933.1281,2025-04-20 00:00:00+00:00,2025-04-19 21:00:00-03:00,2025-04-19,21:00:00,1612.315,1615.07278465271,1615.07278465271,1608.0,1615.715118104143,1616.2149538159265,1616.1644756081967,1616.1199331119185,True,False,UP,DOWN,,10.03734402040274,32.33445669004476,False,False,-
1745108100000,1613.99,1615.11,1610.3,1611.69,1704.3346,2025-04-20 00:15:00+00:00,2025-04-19 21:15:00-03:00,2025-04-19,21:15:00,1612.7725,1613.6938923263551,1615.11,1610.3,1615.1800966306623,1616.0920090367863,1616.0973077743708,1616.08662531976,True,False,UP,DOWN,,9.637079142982218,34.4206383909054,False,False,-
1745109000000,1611.7,1612.2,1609.03,1609.38,1425.5324,2025-04-20 00:30:00+00:00,2025-04-19 21:30:00-03:00,2025-04-19,21:30:00,1610.5775,1613.2331961631776,1613.2331961631776,1609.03,1614.3432608796327,1615.8950622854727,1615.9880046501257,1616.0318081523992,False,False,DOWN,DOWN,,3.714662903446072,38.14813128784113,False,False,-
1745109900000,1609.38,1611.64,1608.91,1610.11,1601.7661,2025-04-20 00:45:00+00:00,2025-04-19 21:45:00-03:00,2025-04-19,21:45:00,1610.01,1611.9053480815887,1611.9053480815887,1608.91,1613.555395265154,1615.684881489563,1615.8696283204201,1615.9718896633206,False,False,DOWN,DOWN,,3.909356585062031,33.15287692233984,False,False,-
1745110800000,1610.11,1615.53,1609.61,1615.38,1830.4387,2025-04-20 01:00:00+00:00,2025-04-19 22:00:00-03:00,2025-04-19,22:00:00,1612.6575,1610.9576740407942,1615.53,1609.61,1613.3921415805803,1615.5767607220787,1615.8060218190258,1615.9389106616954,False,False,DOWN,DOWN,,11.034097781085556,28.22719449225477,False,False,-
1745111700000,1615.38,1617.58,1614.97,1615.79,3223.9376,2025-04-20 01:15:00+00:00,2025-04-19 22:15:00-03:00,2025-04-19,22:15:00,1615.93,1611.807587020397,1617.58,1611.807587020397,1613.853570384111,1615.5893764105758,1615.8084768325102,1615.938821998395,False,False,DOWN,DOWN,,10.802441023772497,34.33828217506217,False,False,-
1745112600000,1615.8,1618.35,1614.32,1616.69,1391.917,2025-04-20 01:30:00+00:00,2025-04-19 22:30:00-03:00,2025-04-19,22:30:00,1616.29,1613.8687935101984,1618.35,1613.8687935101984,1614.2965575869998,1615.6143986816269,1615.8180119447377,1615.9423163068689,False,False,DOWN,DOWN,,11.672869202141984,34.21984206226805,False,False,TOP
1745113500000,1616.69,1619.13,1616.0,1617.91,1713.0387,2025-04-20 01:45:00+00:00,2025-04-19 22:45:00-03:00,2025-04-19,22:45:00,1617.4325,1615.0793967550992,1619.13,1615.0793967550992,1614.866728934818,1615.679330871569,1615.8499820052377,1615.957144005308,False,False,DOWN,DOWN,,11.731435869366665,34.68345192483181,False,False,-
1745114400000,1617.9,1619.19,1614.74,1615.12,1676.8807,2025-04-20 02:00:00+00:00,2025-04-19 23:00:00-03:00,2025-04-19,23:00:00,1616.7375,1616.2559483775494,1619.19,1614.74,1615.2068691284871,1615.7171226261557,1615.8675566189954,1615.9649087415737,False,False,DOWN,DOWN,46.53027682113534,10.131066241586685,35.90152320226773,False,True,-
1745115300000,1615.11,1615.3,1613.5,1613.75,1094.0177,2025-04-20 02:15:00+00:00,2025-04-19 23:15:00-03:00,2025-04-19,23:15:00,1614.415,1616.4967241887748,1616.4967241887748,1613.5,1615.0628929233076,1615.67061824665,1615.8387931215896,1615.9494867640458,False,False,DOWN,DOWN,48.39029318122529,10.021462047216215,37.19504182909229,False,False,-
1745116200000,1613.75,1618.1,1613.74,1618.09,1271.925,2025-04-20 02:30:00+00:00,2025-04-19 23:30:00-03:00,2025-04-19,23:30:00,1615.92,1615.4558620943874,1618.1,1613.74,1615.2187305736152,1615.6795247378411,1615.8404011785876,1615.9491933634085,False,False,DOWN,DOWN,50.022256271507096,13.115906993098962,37.32583183156814,False,True,BOTTOM
1745117100000,1618.09,1618.8,1615.92,1615.93,680.1876,2025-04-20 02:45:00+00:00,2025-04-19 23:45:00-03:00,2025-04-19,23:45:00,1617.185,1615.6879310471936,1618.8,1615.6879310471936,1615.576234105685,1615.7332917114895,1615.8670268978235,1615.9614899468572,False,False,DOWN,DOWN,51.6343211069095,13.300646311566496,38.88566971250335,False,False,-
1745118000000,1615.92,1616.88,1613.7,1614.3,1331.9549,2025-04-20 03:00:00+00:00,2025-04-20 00:00:00-03:00,2025-04-20,00:00:00,1615.2,1616.4364655235968,1616.88,1613.7,1615.5078279046513,1615.7142455789365,1615.8538184444012,1615.9539129324608,False,False,DOWN,DOWN,53.750911852293974,13.01181703222408,41.390136484542296,False,True,-
1745118900000,1614.31,1615.22,1612.19,1614.81,1692.3184,2025-04-20 03:15:00+00:00,2025-04-20 00:15:00-03:00,2025-04-20,00:15:00,1614.1324999999997,1615.8182327617983,1615.8182327617983,1612.19,1615.2577682856236,1615.657754665403,1615.8197329306506,1615.935789420695,False,False,DOWN,DOWN,55.60856008226186,13.137850570157822,40.769603310879695,False,False,-
1745119800000,1614.81,1615.25,1609.45,1610.32,1580.538,2025-04-20 03:30:00+00:00,2025-04-20 00:30:00-03:00,2025-04-20,00:30:00,1612.4575,1614.975366380899,1615.25,1609.45,1614.7486285973282,1615.5434598559243,1615.7531540607367,1615.901179575713,False,False,DOWN,DOWN,55.36037386669712,13.197116447746408,38.7068241121582,False,True,-
1745120700000,1610.32,1611.9,1610.0,1611.87,2273.2285,2025-04-20 03:45:00+00:00,2025-04-20 00:45:00-03:00,2025-04-20,00:45:00,1611.0225,1613.7164331904496,1613.7164331904496,1610.0,1614.071150670541,1615.381997003927,1615.6594777427024,1615.8526355003328,False,False,DOWN,DOWN,54.62251347539617,13.770189201661001,37.15736040609176,False,False,-
1745121600000,1611.87,1612.8,1611.18,1612.41,1153.2162,2025-04-20 04:00:00+00:00,2025-04-20 01:00:00-03:00,2025-04-20,01:00:00,1612.065,1612.3694665952248,1612.8,1611.18,1613.70639600317,1615.2635328252154,1615.5882999656192,1615.8149475849066,False,False,DOWN,DOWN,52.014820689713034,14.288450488411932,38.3834514460838,False,True,-
1745122500000,1612.41,1615.98,1611.87,1615.86,1608.9705,2025-04-20 04:15:00+00:00,2025-04-20 01:15:00-03:00,2025-04-20,01:15:00,1614.03,1612.2172332976124,1615.98,1611.87,1613.7652330935027,1615.2194780814577,1615.5574425405573,1615.7971869124199,False,False,DOWN,DOWN,48.547868252555425,19.854450457174725,37.17111401380932,False,False,-
1745123400000,1615.85,1617.65,1614.7,1616.59,1213.5217,2025-04-20 04:30:00+00:00,2025-04-20 01:30:00-03:00,2025-04-20,01:30:00,1616.1975,1613.123616648806,1617.65,1613.123616648806,1614.2074634401386,1615.2544074356915,1615.5701169456947,1615.801170127222,False,False,DOWN,DOWN,49.29399817693261,13.160460128680123,44.355624878145,False,True,-
1745124300000,1616.59,1617.1,1613.7,1614.62,1213.8087,2025-04-20 04:45:00+00:00,2025-04-20 01:45:00-03:00,2025-04-20,01:45:00,1615.5024999999998,1614.6605583244032,1617.1,1613.7,1614.4429246328405,1615.2632678844168,1615.568777996275,1615.7981982851602,False,False,DOWN,DOWN,48.87699063122587,13.563068267443695,36.95182599085837,False,False,TOP
1745125200000,1614.58,1615.1,1612.64,1614.77,1341.9032,2025-04-20 05:00:00+00:00,2025-04-20 02:00:00-03:00,2025-04-20,02:00:00,1614.2725,1615.0815291622016,1615.1,1612.64,1614.4119383359603,1615.2278833171163,1615.5431091250616,1615.783017207696,False,False,DOWN,DOWN,49.15121830937503,12.30452674897137,40.02057613168825,False,True,-
1745126100000,1614.77,1616.2,1613.9,1614.97,1280.6398,2025-04-20 05:15:00+00:00,2025-04-20 02:15:00-03:00,2025-04-20,02:15:00,1614.9600000000003,1614.6770145811008,1616.2,1613.9,1614.5115859112402,1615.2183160557906,1615.5315624097138,1615.7748279817488,False,False,DOWN,DOWN,49.3461785103799,12.518316935315273,39.83671760519255,False,False,-
1745127000000,1614.97,1614.97,1612.3,1612.46,1189.5918,2025-04-20 05:30:00+00:00,2025-04-20 02:30:00-03:00,2025-04-20,02:30:00,1613.675,1614.8185072905505,1614.97,1612.3,1614.3594793819238,1615.1631976252265,1615.4947987976402,1615.7539341709853,False,False,DOWN,DOWN,49.12028153958097,13.002826701457069,42.11785170689418,False,True,-
1745127900000,1612.46,1614.0,1609.5,1609.86,2273.2726,2025-04-20 05:45:00+00:00,2025-04-20 02:45:00-03:00,2025-04-20,02:45:00,1611.455,1614.2467536452752,1614.2467536452752,1609.5,1613.8313922215739,1615.0307619957543,1615.4148027818453,1615.7111587065974,False,False,DOWN,DOWN,48.97774833582322,12.655415057404577,44.2939527009165,False,False,-
1745128800000,1609.87,1613.17,1608.97,1610.6,1808.3276,2025-04-20 06:00:00+00:00,2025-04-20 03:00:00-03:00,2025-04-20,03:00:00,1610.6525000000001,1612.8508768226375,1613.17,1608.97,1613.2534118176513,1614.8743954959061,1615.3204997564624,1615.6608237940939,False,False,DOWN,DOWN,50.848640787990796,6.752667622233044,45.56988904815095,False,True,BOTTOM
1745129700000,1610.61,1610.7,1607.02,1608.24,2076.3224,2025-04-20 06:15:00+00:00,2025-04-20 03:15:00-03:00,2025-04-20,03:15:00,1609.1425,1611.7516884113188,1611.7516884113188,1607.02,1612.505973305351,1614.669684942481,1615.1981631276215,1615.5959648508692,False,False,DOWN,DOWN,52.62855490703448,6.639870543404674,44.32844391084278,False,False,-
1745130600000,1608.25,1609.53,1605.28,1606.7,2613.1867,2025-04-20 06:30:00+00:00,2025-04-20 03:30:00-03:00,2025-04-20,03:30:00,1607.4399999999998,1610.4470942056594,1610.4470942056594,1605.28,1611.5848872498325,1614.4114819088209,1615.0445361349953,1615.514810971756,False,False,DOWN,DOWN,54.14700684002901,6.535477572830657,42.64501875353299,False,True,-
1745131500000,1606.69,1606.7,1602.66,1605.44,3107.0926,2025-04-20 06:45:00+00:00,2025-04-20 03:45:00-03:00,2025-04-20,03:45:00,1605.3725,1608.9435471028296,1608.9435471028296,1602.66,1610.4553622953174,1614.088661126363,1614.8530106669755,1615.4138924546241,False,False,DOWN,DOWN,55.81435541683721,6.308585031989467,43.366562515499304,False,False,-
1745132400000,1605.44,1605.44,1600.5,1602.99,2409.4442,2025-04-20 07:00:00+00:00,2025-04-20 04:00:00-03:00,2025-04-20,04:00:00,1603.5925,1607.1580235514148,1607.1580235514148,1600.5,1609.207569150714,1613.7137982289928,1614.6300302577283,1615.2962666590556,False,False,DOWN,DOWN,57.589387113262944,6.418083657096896,42.94868560472342,False,True,-
1745133300000,1602.99,1603.41,1586.6,1593.69,17558.4895,2025-04-20 07:15:00+00:00,2025-04-20 04:15:00-03:00,2025-04-20,04:15:00,1596.6725000000001,1605.3752617757073,1605.3752617757073,1586.6,1606.928465668766,1613.1051804351002,1614.2744355991595,1615.1109555480202,False,False,DOWN,DOWN,60.2505740772231,4.9623532165569015,54.03971443061752,False,False,-
1745134200000,1593.69,1594.97,1591.65,1594.37,3654.3269,2025-04-20 07:30:00+00:00,2025-04-20 04:30:00-03:00,2025-04-20,04:30:00,1593.6699999999998,1601.0238808878537,1601.0238808878537,1591.65,1604.5178355471721,1612.4110668481324,1613.8664269734336,1614.8976127067463,False,False,DOWN,DOWN,63.03596181808098,4.723181463740774,57.18317180943971,False,True,BOTTOM
1745135100000,1594.37,1597.5,1593.0,1597.46,2828.3907,2025-04-20 07:45:00+00:00,2025-04-20 04:45:00-03:00,2025-04-20,04:45:00,1595.5825,1597.3469404439268,1597.5,1593.0,1602.8932290840498,1611.8100466035562,1613.5043690135635,1614.7054225305599,False,False,DOWN,DOWN,67.12889525916084,3.7361095728578024,56.85384132609828,False,False,-
1745136000000,1597.46,1597.47,1593.36,1596.34,5246.5417,2025-04-20 08:00:00+00:00,2025-04-20 05:00:00-03:00,2025-04-20,05:00:00,1596.1575,1596.4647202219635,1597.47,1593.36,1601.668551068768,1611.2510270820007,1613.1608666568593,1614.5208660874698,False,False,DOWN,DOWN,69.46034563240384,3.709269508485111,52.82410292123349,False,True,-
1745136900000,1596.34,1597.61,1592.41,1594.07,2256.1223,2025-04-20 08:15:00+00:00,2025-04-20 05:15:00-03:00,2025-04-20,05:15:00,1595.1074999999998,1596.3111101109816,1597.61,1592.41,1600.475632692628,1610.674472543358,1612.8033742478126,1614.327698265704,False,False,DOWN,DOWN,72.35747704021557,3.613898510873811,51.3944934471309,False,False,-
1745137800000,1594.08,1594.2,1591.0,1593.09,2213.657,2025-04-20 08:30:00+00:00,2025-04-20 05:30:00-03:00,2025-04-20,05:30:00,1593.0925,1595.7093050554909,1595.7093050554909,1591.0,1599.133244930332,1610.0465449525238,1612.4130599062717,1614.1164027605726,False,False,DOWN,DOWN,74.78676020313443,3.550752605171719,50.98768464264445,False,True,-
1745138700000,1593.08,1593.17,1586.45,1590.04,3230.0164,2025-04-20 08:45:00+00:00,2025-04-20 05:45:00-03:00,2025-04-20,05:45:00,1590.685,1594.4009025277455,1594.4009025277455,1586.45,1597.5972003975444,1609.3550612042195,1611.9828012942662,1613.8832544743977,False,False,DOWN,DOWN,77.34505496690998,3.3433545872013957,52.35719713237989,False,False,-
1745139600000,1590.03,1592.36,1588.35,1591.0,1726.2818,2025-04-20 09:00:00+00:00,2025-04-20 06:00:00-03:00,2025-04-20,06:00:00,1590.435,1592.5429512638727,1592.5429512638727,1588.35,1596.2949821434454,1608.6793447326402,1611.5561121597261,1613.6499385094783,False,False,DOWN,DOWN,79.8635964960522,3.285180977114077,51.83574095114422,False,True,BOTTOM
1745140500000,1591.0,1593.22,1590.4,1591.33,4156.6486,2025-04-20 09:15:00+00:00,2025-04-20 06:15:00-03:00,2025-04-20,06:15:00,1591.4875000000002,1591.4889756319362,1593.22,1590.4,1595.4208944810007,1608.0653502779032,1611.1587138991374,1613.4294167332646,False,False,DOWN,DOWN,82.17146448737341,3.3584442305777467,51.99615039989407,False,False,-
1745141400000,1591.33,1592.52,1589.27,1589.89,1386.2968,2025-04-20 09:30:00+00:00,2025-04-20 06:30:00-03:00,2025-04-20,06:30:00,1590.7525,1591.4882378159682,1592.52,1589.27,1594.572095484455,1607.4470341965496,1610.7546304555901,1613.2037757707446,False,False,DOWN,DOWN,83.16071544242985,3.4013376802339024,53.46687728968556,False,True,-
1745142300000,1589.9,1592.17,1588.99,1591.77,5479.8594,2025-04-20 09:45:00+00:00,2025-04-20 06:45:00-03:00,2025-04-20,06:45:00,1590.7075,1591.1203689079841,1592.17,1588.99,1593.8694417600086,1606.8491936895298,1610.3576575752813,1612.9799322307374,False,False,DOWN,DOWN,84.13221856392964,3.4243562413291144,51.56836869353405,False,False,-
1745143200000,1591.76,1592.42,1589.87,1590.73,1496.9547,2025-04-20 10:00:00+00:00,2025-04-20 07:00:00-03:00,2025-04-20,07:00:00,1591.1950000000002,1590.9139344539922,1592.42,1589.87,1593.383179621825,1606.2901153434752,1609.9781990094343,1612.7631667359044,False,False,DOWN,DOWN,85.12181567826659,3.505004675648497,51.591452221798995,False,True,-
1745144100000,1590.72,1592.69,1589.37,1591.0,1153.8852,2025-04-20 10:15:00+00:00,2025-04-20 07:15:00-03:00,2025-04-20,07:15:00,1590.945,1591.0544672269962,1592.69,1589.37,1592.9398742360386,1605.7420755097796,1609.6013039795446,1612.5460705494775,False,False,DOWN,DOWN,85.97608610606403,3.5773622256000026,49.6588780091201,False,False,-
1745145000000,1591.0,1591.9,1576.66,1582.59,12093.0774,2025-04-20 10:30:00+00:00,2025-04-20 07:30:00-03:00,2025-04-20,07:30:00,1585.5375000000001,1590.999733613498,1591.9,1576.66,1591.5939880113042,1605.0204835272875,1609.1247930096526,1612.2773285539604,False,False,DOWN,DOWN,87.08349396404785,3.122589404177808,56.36705853312314,False,True,-
1745145900000,1582.59,1583.8,1569.0,1574.53,24018.5172,2025-04-20 10:45:00+00:00,2025-04-20 07:45:00-03:00,2025-04-20,07:45:00,1577.4799999999998,1588.268616806749,1588.268616806749,1569.0,1589.0278083728851,1604.0368948298844,1608.498163445105,1611.9310864787967,False,False,DOWN,DOWN,87.42362560197473,3.140224035746377,48.940329537344056,False,False,BOTTOM
1745146800000,1574.53,1579.99,1573.12,1579.01,5188.2204,2025-04-20 11:00:00+00:00,2025-04-20 08:00:00-03:00,2025-04-20,08:00:00,1576.6625,1582.8743084033745,1582.8743084033745,1573.12,1586.7795704869059,1603.0592378716744,1607.8677542679743,1611.5801552700525,False,False,DOWN,DOWN,87.63267398799255,3.069829521324953,46.71479706364054,False,True,BOTTOM
1745147700000,1579.02,1579.03,1571.6,1572.98,4906.3274,2025-04-20 11:15:00+00:00,2025-04-20 08:15:00-03:00,2025-04-20,08:15:00,1575.6574999999998,1579.7684042016872,1579.7684042016872,1571.6,1584.7573758529227,1602.0806043762575,1607.2299274507866,1611.2227159141316,False,False,DOWN,DOWN,88.51356253644141,0.0,46.89202648075376,False,False,-
1745148600000,1572.99,1574.7,1568.71,1570.29,6048.483,2025-04-20 11:30:00+00:00,2025-04-20 08:30:00-03:00,2025-04-20,08:30:00,1571.6725,1577.7129521008435,1577.7129521008435,1568.71,1582.3783075160277,1600.994600648534,1606.5258199765135,1610.829181427424,False,False,DOWN,DOWN,89.45087729637025,0.0,48.25220423553363,False,True,-
1745149500000,1570.3,1572.9,1565.59,1572.62,6378.5704,2025-04-20 11:45:00+00:00,2025-04-20 08:45:00-03:00,2025-04-20,08:45:00,1570.3525,1574.6927260504217,1574.6927260504217,1565.59,1580.1917970585678,1599.9002399110866,1605.809516610642,1610.4264283783948,False,False,DOWN,DOWN,90.38940903209752,0.0,49.527923138687676,False,False,-
1745150400000,1572.61,1577.03,1571.3,1576.79,3536.0324,2025-04-20 12:00:00+00:00,2025-04-20 09:00:00-03:00,2025-04-20,09:00:00,1574.4325,1572.5226130252108,1577.03,1571.3,1579.144652138828,1598.990677771405,1605.188189549045,1610.0682798373164,False,False,DOWN,DOWN,91.31948770278348,0.0,52.78772378516562,False,True,-
1745151300000,1576.8,1578.71,1574.31,1577.32,2990.2799,2025-04-20 12:15:00+00:00,2025-04-20 09:15:00-03:00,2025-04-20,09:15:00,1576.7849999999999,1573.4775565126054,1578.71,1573.4775565126054,1578.7156244772227,1598.1976178509976,1604.6257501520342,1609.7371029235123,False,False,DOWN,DOWN,92.17696948553215,0.0,52.43946213104279,False,False,-
1745152200000,1577.31,1579.79,1576.41,1576.73,2168.0655,2025-04-20 12:30:00+00:00,2025-04-20 09:30:00-03:00,2025-04-20,09:30:00,1577.56,1575.1312782563027,1579.79,1575.1312782563027,1578.5055109359093,1597.460560070605,1604.0897947034791,1609.416932745169,False,False,DOWN,DOWN,93.02839132635327,0.0,53.02933407479466,False,True,-
1745153100000,1576.73,1576.97,1575.2,1576.12,1111.4847,2025-04-20 12:45:00+00:00,2025-04-20 09:45:00-03:00,2025-04-20,09:45:00,1576.2549999999999,1576.3456391281513,1576.97,1575.2,1578.0963271293801,1596.703218639512,1603.5386106499448,1609.0869632651177,False,False,DOWN,DOWN,93.89512650963522,0.0,52.36298594225944,False,False,-
1745154000000,1576.13,1576.87,1571.94,1573.11,1872.8921,2025-04-20 13:00:00+00:00,2025-04-20 10:00:00-03:00,2025-04-20,10:00:00,1574.5125,1576.3003195640756,1576.87,1571.94,1577.4447221967655,1595.9106929738152,1602.963836181629,1608.7429387550171,False,False,DOWN,DOWN,94.74956757684222,0.0,53.734946369297,False,True,-
1745154900000,1573.11,1576.91,1571.12,1576.3,5570.289,2025-04-20 13:15:00+00:00,2025-04-20 10:15:00-03:00,2025-04-20,10:15:00,1574.36,1575.4064097820378,1576.91,1571.12,1576.8838636155353,1595.1410253676074,1602.3974235839728,1608.400819961435,False,False,DOWN,DOWN,95.63912842210082,0.0,52.814891858015,False,False,-
1745155800000,1576.3,1581.4,1575.3,1579.11,4712.9246,2025-04-20 13:30:00+00:00,2025-04-20 10:30:00-03:00,2025-04-20,10:30:00,1578.0275,1574.883204891019,1581.4,1574.883204891019,1577.0917975036198,1594.52982803305,1601.914850839736,1608.0985978722667,False,False,DOWN,DOWN,95.34041682763574,4.570788690097457,49.50500089074374,False,True,-
1745156700000,1579.11,1579.33,1576.7,1577.51,1662.7013,2025-04-20 13:45:00+00:00,2025-04-20 10:45:00-03:00,2025-04-20,10:45:00,1578.1625,1576.4553524455096,1579.33,1576.4553524455096,1577.2864706847797,1593.9452806032982,1601.444507258751,1607.8007262516471,False,False,DOWN,DOWN,95.11299555944603,4.603121716174998,50.77786605838488,False,False,-
1745157600000,1577.5,1584.04,1576.62,1580.67,2567.1507,2025-04-20 14:00:00+00:00,2025-04-20 11:00:00-03:00,2025-04-20,11:00:00,1579.7075,1577.3089262227547,1584.04,1576.62,1577.7266578330014,1593.4367884388946,1601.014071471449,1607.5211916620785,False,False,DOWN,DOWN,93.00694620640321,10.253838223411089,41.03764384630418,False,True,-
1745158500000,1580.68,1580.78,1576.6,1578.69,2691.4747,2025-04-20 14:15:00+00:00,2025-04-20 11:15:00-03:00,2025-04-20,11:15:00,1579.1875,1578.5082131113772,1580.78,1576.6,1577.9922654997283,1592.9278852803627,1600.5818621353806,1607.239264381859,False,False,DOWN,DOWN,90.44390818065996,11.891682285271138,37.71731403089278,False,False,-
