timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_open,ha_close,ha_high,ha_low,sz,sz_prev,adx,adx_prev,is_pl_sz,is_ph_sz,is_ph_adx,rsi,rsi_ok,Buy_TL,Sell_TL,signal_tl
1747443600000,2501.01,2501.01,2478.99,2496.45,28626.0503,2025-05-17 01:00:00+00:00,2025-05-16 22:00:00-03:00,2025-05-16,22:00:00,2501.01,2494.365,2501.01,2478.99,,,,,,,,,,,,-
1747445400000,2496.45,2496.45,2458.91,2475.9,31182.0483,2025-05-17 01:30:00+00:00,2025-05-16 22:30:00-03:00,2025-05-16,22:30:00,2497.6875,2481.9275,2497.6875,2458.91,,,,,,,,,,,,-
1747447200000,2475.91,2484.0,2452.6,2483.3,23949.4055,2025-05-17 02:00:00+00:00,2025-05-16 23:00:00-03:00,2025-05-16,23:00:00,2489.8075,2473.9525000000003,2489.8075,2452.6,,,,,,,,,,,,-
1747449000000,2483.29,2502.53,2483.2,2490.67,17880.0396,2025-05-17 02:30:00+00:00,2025-05-16 23:30:00-03:00,2025-05-16,23:30:00,2481.88,2489.9224999999997,2502.53,2481.88,,,,,,,,,,,,-
1747450800000,2490.67,2495.91,2475.28,2486.43,7494.1701,2025-05-17 03:00:00+00:00,2025-05-17 00:00:00-03:00,2025-05-17,00:00:00,2485.90125,2487.0725,2495.91,2475.28,,,,,,,,,,,,-
1747452600000,2486.42,2497.61,2483.0,2496.98,6413.3442,2025-05-17 03:30:00+00:00,2025-05-17 00:30:00-03:00,2025-05-17,00:30:00,2486.486875,2491.0025,2497.61,2483.0,,,,,,,,,,,,-
1747454400000,2497.0,2507.86,2491.84,2505.91,7407.4755,2025-05-17 04:00:00+00:00,2025-05-17 01:00:00-03:00,2025-05-17,01:00:00,2488.7446875,2500.6525,2507.86,2488.7446875,,,,,,,,,,,,-
1747456200000,2505.91,2513.51,2501.85,2506.4,10021.2684,2025-05-17 04:30:00+00:00,2025-05-17 01:30:00-03:00,2025-05-17,01:30:00,2494.6985937500003,2506.9175,2513.51,2494.6985937500003,,,,,,,,,,,,-
1747458000000,2506.39,2509.55,2487.54,2495.62,8116.3883,2025-05-17 05:00:00+00:00,2025-05-17 02:00:00-03:00,2025-05-17,02:00:00,2500.8080468750004,2499.775,2509.55,2487.54,,,,,,,,,,,,-
1747459800000,2495.62,2497.69,2474.93,2479.96,11018.6803,2025-05-17 05:30:00+00:00,2025-05-17 02:30:00-03:00,2025-05-17,02:30:00,2500.2915234375005,2487.05,2500.2915234375005,2474.93,,,,,,,,,,,,-
1747461600000,2479.97,2496.85,2479.74,2485.5,14376.4845,2025-05-17 06:00:00+00:00,2025-05-17 03:00:00-03:00,2025-05-17,03:00:00,2493.6707617187503,2485.515,2496.85,2479.74,,,,,,,,,,,,-
1747463400000,2485.5,2494.84,2482.2,2493.31,3510.105,2025-05-17 06:30:00+00:00,2025-05-17 03:30:00-03:00,2025-05-17,03:30:00,2489.5928808593753,2488.9625,2494.84,2482.2,,,,,,,,,,,,-
