timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_open,ha_close,ha_high,ha_low,sz,sz_prev,adx,adx_prev,is_pl_sz,is_ph_sz,is_ph_adx,rsi,rsi_ok,Buy_TL,Sell_TL,signal_tl
1747526400000,2475.09,2483.17,2473.3,2479.99,2430.9942,2025-05-18 00:00:00+00:00,2025-05-17 21:00:00-03:00,2025-05-17,21:00:00,2475.09,2477.8875,2483.17,2473.3,,,,,,,,,,,,-
1747527300000,2479.99,2481.6,2473.36,2477.38,1710.5895,2025-05-18 00:15:00+00:00,2025-05-17 21:15:00-03:00,2025-05-17,21:15:00,2476.48875,2478.0825000000004,2481.6,2473.36,,,,,,,,,,,,-
1747528200000,2477.39,2478.7,2472.3,2473.1,1918.6929,2025-05-18 00:30:00+00:00,2025-05-17 21:30:00-03:00,2025-05-17,21:30:00,2477.2856250000004,2475.3725,2478.7,2472.3,,,,,,,,,,,,-
1747529100000,2473.1,2486.0,2471.98,2482.78,2371.7483,2025-05-18 00:45:00+00:00,2025-05-17 21:45:00-03:00,2025-05-17,21:45:00,2476.3290625,2478.465,2486.0,2471.98,,,,,,,,,,,,-
1747530000000,2482.78,2484.18,2478.14,2478.51,1352.7564,2025-05-18 01:00:00+00:00,2025-05-17 22:00:00-03:00,2025-05-17,22:00:00,2477.39703125,2480.9025,2484.18,2477.39703125,,,,,,,,,,,,-
1747530900000,2478.5,2483.75,2475.21,2476.17,2009.2253,2025-05-18 01:15:00+00:00,2025-05-17 22:15:00-03:00,2025-05-17,22:15:00,2479.1497656250003,2478.4075000000003,2483.75,2475.21,,,,,,,,,,,,-
1747531800000,2476.17,2480.92,2472.93,2476.71,1296.1274,2025-05-18 01:30:00+00:00,2025-05-17 22:30:00-03:00,2025-05-17,22:30:00,2478.7786328125003,2476.6825,2480.92,2472.93,,,,,,,,,,,,-
1747532700000,2476.71,2487.19,2474.56,2485.11,2095.9561,2025-05-18 01:45:00+00:00,2025-05-17 22:45:00-03:00,2025-05-17,22:45:00,2477.73056640625,2480.8925,2487.19,2474.56,,,,,,,,,,,,-
1747533600000,2485.11,2487.44,2482.6,2483.99,1843.0972,2025-05-18 02:00:00+00:00,2025-05-17 23:00:00-03:00,2025-05-17,23:00:00,2479.311533203125,2484.785,2487.44,2479.311533203125,,,,,,,,,,,,-
1747534500000,2483.99,2484.85,2481.15,2483.91,1779.6949,2025-05-18 02:15:00+00:00,2025-05-17 23:15:00-03:00,2025-05-17,23:15:00,2482.0482666015623,2483.475,2484.85,2481.15,,,,,,,,,,,,-
1747535400000,2483.91,2485.61,2476.1,2477.61,1842.8255,2025-05-18 02:30:00+00:00,2025-05-17 23:30:00-03:00,2025-05-17,23:30:00,2482.761633300781,2480.8075000000003,2485.61,2476.1,,,,,,,,,,,,-
1747536300000,2477.61,2483.89,2477.28,2481.2,1769.9256,2025-05-18 02:45:00+00:00,2025-05-17 23:45:00-03:00,2025-05-17,23:45:00,2481.784566650391,2479.995,2483.89,2477.28,,,,,,,,,,,,-
1747537200000,2481.19,2486.87,2475.14,2478.44,3371.4718,2025-05-18 03:00:00+00:00,2025-05-18 00:00:00-03:00,2025-05-18,00:00:00,2480.8897833251954,2480.41,2486.87,2475.14,,,,,,,,,,,,-
1747538100000,2478.45,2478.79,2467.75,2468.77,3724.5866,2025-05-18 03:15:00+00:00,2025-05-18 00:15:00-03:00,2025-05-18,00:15:00,2480.649891662598,2473.44,2480.649891662598,2467.75,,,,,,,,,,,,-
