timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_open,ha_close,ha_high,ha_low,sz,sz_prev,adx,adx_prev,is_pl_sz,is_ph_sz,is_ph_adx,rsi,rsi_ok,Buy_TL,Sell_TL,signal_tl
1747524600000,2475.12,2478.4,2471.81,2473.36,2246.1505,2025-05-17 23:30:00+00:00,2025-05-17 20:30:00-03:00,2025-05-17,20:30:00,2475.12,2474.6725,2478.4,2471.81,,,,,,,,,,,,-
1747525500000,2473.37,2475.38,2471.82,2475.08,1348.1186,2025-05-17 23:45:00+00:00,2025-05-17 20:45:00-03:00,2025-05-17,20:45:00,2474.89625,2473.9125,2475.38,2471.82,,,,,,,,,,,,-
1747526400000,2475.09,2483.17,2473.3,2479.99,2430.9942,2025-05-18 00:00:00+00:00,2025-05-17 21:00:00-03:00,2025-05-17,21:00:00,2474.404375,2477.8875,2483.17,2473.3,,,,,,,,,,,,-
1747527300000,2479.99,2481.6,2473.36,2477.38,1710.5895,2025-05-18 00:15:00+00:00,2025-05-17 21:15:00-03:00,2025-05-17,21:15:00,2476.1459375,2478.0825000000004,2481.6,2473.36,,,,,,,,,,,,-
1747528200000,2477.39,2478.7,2472.3,2473.1,1918.6929,2025-05-18 00:30:00+00:00,2025-05-17 21:30:00-03:00,2025-05-17,21:30:00,2477.11421875,2475.3725,2478.7,2472.3,,,,,,,,,,,,-
1747529100000,2473.1,2486.0,2471.98,2482.78,2371.7483,2025-05-18 00:45:00+00:00,2025-05-17 21:45:00-03:00,2025-05-17,21:45:00,2476.243359375,2478.465,2486.0,2471.98,,,,,,,,,,,,-
1747530000000,2482.78,2484.18,2478.14,2478.51,1352.7564,2025-05-18 01:00:00+00:00,2025-05-17 22:00:00-03:00,2025-05-17,22:00:00,2477.3541796875,2480.9025,2484.18,2477.3541796875,,,,,,,,,,,,-
1747530900000,2478.5,2483.75,2475.21,2476.17,2009.2253,2025-05-18 01:15:00+00:00,2025-05-17 22:15:00-03:00,2025-05-17,22:15:00,2479.12833984375,2478.4075000000003,2483.75,2475.21,,,,,,,,,,,,-
1747531800000,2476.17,2480.92,2472.93,2476.71,1296.1274,2025-05-18 01:30:00+00:00,2025-05-17 22:30:00-03:00,2025-05-17,22:30:00,2478.767919921875,2476.6825,2480.92,2472.93,,,,,,,,,,,,-
1747532700000,2476.71,2487.19,2474.56,2485.11,2095.9561,2025-05-18 01:45:00+00:00,2025-05-17 22:45:00-03:00,2025-05-17,22:45:00,2477.7252099609377,2480.8925,2487.19,2474.56,,,,,,,,,,,,-
1747533600000,2485.11,2487.44,2482.6,2483.99,1843.0972,2025-05-18 02:00:00+00:00,2025-05-17 23:00:00-03:00,2025-05-17,23:00:00,2479.308854980469,2484.785,2487.44,2479.308854980469,,,,,,,,,,,,-
1747534500000,2483.99,2484.85,2481.15,2483.91,1779.6949,2025-05-18 02:15:00+00:00,2025-05-17 23:15:00-03:00,2025-05-17,23:15:00,2482.0469274902343,2483.475,2484.85,2481.15,,,,,,,,,,,,-
