timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_close,ha_open,ha_high,ha_low,MA1,MA2,MA3,MA4,macroTrend,microTrend,macroTrendLabel,microTrendLabel,ADX,+DI,-DI,Buy_TL,Sell_TL,whale
1745248500000,1623.31,1631.36,1622.91,1629.52,4851.5498,2025-04-21 15:15:00+00:00,2025-04-21 12:15:00-03:00,2025-04-21,12:15:00,1626.775,1629.4385176265846,1631.36,1622.91,1627.394405509548,1635.6116268550916,1639.1620884836777,1641.9762798331378,False,False,DOWN,DOWN,46.21478682703346,17.05065147985165,33.25222193459358,False,False,-
1745249400000,1629.51,1631.36,1625.0,1625.86,5188.6916,2025-04-21 15:30:00+00:00,2025-04-21 12:30:00-03:00,2025-04-21,12:30:00,1627.9325,1628.1067588132923,1631.36,1625.0,1627.4922408714483,1635.3373723245527,1638.939720394892,1641.8365407303206,False,False,DOWN,DOWN,46.43355925298258,13.66536750250075,34.67043769185704,False,True,-
1745250300000,1625.86,1626.21,1618.65,1623.3,6537.1888,2025-04-21 15:45:00+00:00,2025-04-21 12:45:00-03:00,2025-04-21,12:45:00,1623.5049999999999,1628.0196294066461,1628.0196294066461,1618.65,1626.7672879857305,1634.9147875986757,1638.6340823672704,1641.654137339969,False,False,DOWN,DOWN,46.482973076934286,13.211290618383256,36.82622251121254,False,False,-
1745251200000,1623.3,1626.09,1618.0,1624.0,5854.1042,2025-04-21 16:00:00+00:00,2025-04-21 13:00:00-03:00,2025-04-21,13:00:00,1622.8474999999999,1625.762314703323,1626.09,1618.0,1626.054599261052,1634.48381304158,1638.3214767758393,1641.4670066201684,False,False,DOWN,DOWN,45.29627487916216,12.828856832936847,35.669532274515774,False,True,BOTTOM
1745252100000,1623.99,1624.8,1611.51,1613.66,5549.4119,2025-04-21 16:15:00+00:00,2025-04-21 13:15:00-03:00,2025-04-21,13:15:00,1618.49,1624.3049073516613,1624.8,1611.51,1624.6792175772243,1633.9126054329524,1637.9287742654267,1641.2383796886245,False,False,DOWN,DOWN,44.27171173684401,12.15803605677039,35.934023782125315,False,False,-
1745253000000,1613.65,1617.02,1611.3,1611.85,5008.788,2025-04-21 16:30:00+00:00,2025-04-21 13:30:00-03:00,2025-04-21,13:30:00,1613.455,1621.3974536758305,1621.3974536758305,1611.3,1622.6384507450016,1633.1819766674898,1637.4441450720517,1640.9619281494342,False,False,DOWN,DOWN,42.894285600260844,12.171295158515763,32.882772179897046,False,True,BOTTOM
1745253900000,1611.86,1612.23,1587.18,1589.6,20492.7835,2025-04-21 16:45:00+00:00,2025-04-21 13:45:00-03:00,2025-04-21,13:45:00,1600.2175000000002,1617.4262268379152,1617.4262268379152,1587.18,1618.5619142459104,1632.0046739293653,1636.7069837834963,1640.5565109539177,False,False,DOWN,DOWN,43.506733305458795,9.379545017974378,42.61134436486398,False,False,-
1745254800000,1589.6,1590.25,1571.37,1583.81,29321.3541,2025-04-21 17:00:00+00:00,2025-04-21 14:00:00-03:00,2025-04-21,14:00:00,1583.7574999999997,1608.8218634189577,1608.8218634189577,1571.37,1612.233838928472,1630.281560574745,1635.65847915412,1639.9913466658193,False,False,DOWN,DOWN,44.43761203775822,8.650864959947448,45.56257197453863,False,True,BOTTOM
1745255700000,1583.81,1590.01,1578.24,1584.44,21385.6873,2025-04-21 17:15:00+00:00,2025-04-21 14:15:00-03:00,2025-04-21,14:15:00,1584.125,1596.2896817094788,1596.2896817094788,1578.24,1607.123140941477,1628.6331119827898,1634.638014220375,1639.4354626193933,False,False,DOWN,DOWN,45.45122656340736,8.77343840240265,46.91659073116292,False,False,BOTTOM
1745256600000,1584.44,1587.1,1579.17,1580.33,6470.9564,2025-04-21 17:30:00+00:00,2025-04-21 14:30:00-03:00,2025-04-21,14:30:00,1582.76,1590.2073408547394,1590.2073408547394,1579.17,1602.6934789521174,1626.9947865548331,1633.6107268100704,1638.8715276679566,False,False,DOWN,DOWN,46.435755070911895,8.970069151937542,46.92884042567183,False,True,-
1745257500000,1580.33,1583.49,1573.49,1578.42,7468.0375,2025-04-21 17:45:00+00:00,2025-04-21 14:45:00-03:00,2025-04-21,14:45:00,1578.9325,1586.4836704273698,1586.4836704273698,1573.49,1598.3733009608234,1625.2782763207322,1632.5279896455147,1638.2751194324546,False,False,DOWN,DOWN,52.118192956739584,0.0,53.376368229020876,False,False,-
1745258400000,1578.43,1579.05,1572.4,1576.59,7702.242,2025-04-21 18:00:00+00:00,2025-04-21 15:00:00-03:00,2025-04-21,15:00:00,1576.6175,1582.7080852136849,1582.7080852136849,1572.4,1594.417700786128,1623.5403914521346,1631.4208512366924,1637.6616107813857,False,False,DOWN,DOWN,56.81459448554899,0.0,47.73162285764419,False,True,-
1745259300000,1576.58,1579.22,1572.2,1574.39,5430.9928,2025-04-21 18:15:00+00:00,2025-04-21 15:15:00-03:00,2025-04-21,15:15:00,1575.5975,1579.6627926068425,1579.6627926068425,1572.2,1590.995846097741,1621.8281453288441,1630.3154383409162,1637.0440574402774,False,False,DOWN,DOWN,61.665889716195004,0.0,44.083951975071415,False,False,-
1745260200000,1574.4,1578.3,1569.0,1574.98,8219.8941,2025-04-21 18:30:00+00:00,2025-04-21 15:30:00-03:00,2025-04-21,15:30:00,1574.17,1577.6301463034213,1578.3,1569.0,1587.9366013526972,1620.1260687099568,1629.2036474826803,1636.418444928434,False,False,DOWN,DOWN,66.69756707074957,0.0,46.087688136861196,False,True,-
1745261100000,1574.97,1575.93,1567.28,1567.73,5124.7788,2025-04-21 18:45:00+00:00,2025-04-21 15:45:00-03:00,2025-04-21,15:45:00,1571.4775,1575.9000731517108,1575.93,1567.28,1584.9440374703886,1618.3886198274583,1628.0605554533201,1635.7722663719321,False,False,DOWN,DOWN,71.53984980516897,0.0,46.93909308767268,False,False,-
1745262000000,1567.73,1575.44,1564.07,1574.89,11017.2937,2025-04-21 19:00:00+00:00,2025-04-21 16:00:00-03:00,2025-04-21,16:00:00,1570.5325,1573.6887865758554,1575.44,1564.07,1582.323757930318,1616.6794726907633,1626.921386038403,1635.1231144677338,False,False,DOWN,DOWN,75.57866812970157,0.0,46.19563577098394,False,True,-
1745262900000,1574.89,1576.0,1574.89,1575.12,432.7719,2025-04-21 19:15:00+00:00,2025-04-21 16:15:00-03:00,2025-04-21,16:15:00,1575.2250000000001,1572.1106432879278,1576.0,1572.1106432879278,1581.03307467026,1615.1989558089504,1625.8976952257613,1634.5271133287513,False,False,DOWN,DOWN,79.35049273319352,0.0,50.04633920296616,False,False,-
