timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_close,ha_open,ha_high,ha_low,MA1,MA2,MA3,MA4,macroTrend,microTrend,macroTrendLabel,microTrendLabel,ADX,+DI,-DI,Buy_TL,Sell_TL,signal_tl,whale
1745199000000,1614.71,1620.4,1613.5,1617.95,5909.6366,2025-04-21 01:30:00+00:00,2025-04-20 22:30:00-03:00,2025-04-20,22:30:00,1616.64,1611.508994386196,1620.4,1611.508994386196,1604.705920708098,1593.7473309032546,1592.7754532674883,1592.2987858084493,True,True,UP,UP,,31.909563344996478,26.18687757510456,False,False,-,-
1745199900000,1617.95,1629.85,1617.71,1628.64,16760.0184,2025-04-21 01:45:00+00:00,2025-04-20 22:45:00-03:00,2025-04-20,22:45:00,1623.5375000000001,1614.074497193098,1629.85,1614.074497193098,1608.1298442157163,1594.8112655138527,1593.3846027077361,1592.6096187854798,True,True,UP,UP,,38.9780251025626,20.585726471424103,False,False,-,TOP
1745200800000,1628.64,1642.18,1625.01,1632.3,18130.015,2025-04-21 02:00:00+00:00,2025-04-20 23:00:00-03:00,2025-04-20,23:00:00,1632.0325,1618.8059985965492,1642.18,1618.8059985965492,1612.4757816310407,1596.1405953169294,1594.1499076046125,1593.0018862602512,True,True,UP,UP,,43.93611014988951,17.112572167482934,False,False,-,TOP
1745201700000,1632.29,1641.2,1630.86,1634.41,11217.3999,2025-04-21 02:15:00+00:00,2025-04-20 23:15:00-03:00,2025-04-20,23:15:00,1634.6899999999998,1625.4192492982747,1641.2,1625.4192492982747,1616.514730425397,1597.5173597698963,1594.9526817114518,1593.4166933621393,True,True,UP,UP,,41.82893208260337,18.407226951952968,False,False,-,TOP
1745202600000,1634.41,1645.45,1625.07,1629.7,13308.3424,2025-04-21 02:30:00+00:00,2025-04-20 23:30:00-03:00,2025-04-20,23:30:00,1633.6575,1630.0546246491372,1645.45,1625.07,1619.6315976207793,1598.8080790638287,1595.7191137567695,1593.817099398337,True,True,UP,UP,,35.1276036336727,20.35990364784203,False,False,-,-
1745203500000,1629.7,1634.41,1627.28,1632.66,6457.2931,2025-04-21 02:45:00+00:00,2025-04-20 23:45:00-03:00,2025-04-20,23:45:00,1631.0125,1631.8560623245685,1634.41,1627.28,1621.7008525988194,1599.9582369544062,1596.417992692279,1594.1872028869107,True,True,UP,UP,,34.44007100409027,20.189858763602476,False,False,-,-
1745204400000,1632.66,1641.25,1632.01,1636.35,7686.9502,2025-04-21 03:00:00+00:00,2025-04-21 00:00:00-03:00,2025-04-21,00:00:00,1635.5675,1631.4342811622842,1641.25,1631.4342811622842,1624.2220612172157,1601.2299963488917,1597.1932304607487,1594.5989471367923,True,True,UP,UP,22.1284775381854,36.97230914565725,18.639664639546318,True,False,BUY,-
1745205300000,1636.34,1641.83,1633.91,1635.52,5737.5553,2025-04-21 03:15:00+00:00,2025-04-21 00:15:00-03:00,2025-04-21,00:15:00,1636.9,1633.5008905811421,1641.83,1633.5008905811421,1626.5271409959037,1602.503925050717,1597.9795031248923,1595.0198531354313,True,True,UP,UP,21.04059788990898,34.82637141419218,19.25084477676311,False,False,-,-
1745206200000,1635.53,1642.92,1635.53,1637.84,6655.0274,2025-04-21 03:30:00+00:00,2025-04-21 00:30:00-03:00,2025-04-21,00:30:00,1637.955,1635.2004452905712,1642.92,1635.2004452905712,1628.6049335421028,1603.7700348703343,1598.7710971224192,1595.4470685271185,True,True,UP,UP,20.976524284520142,31.194437618352374,20.28939418031463,False,False,-,-
1745207100000,1637.85,1638.88,1633.6,1634.54,12118.7396,2025-04-21 03:45:00+00:00,2025-04-21 00:45:00-03:00,2025-04-21,00:45:00,1636.2175,1636.5777226452856,1638.88,1633.6,1629.9890365344477,1604.9288729106795,1599.512610050688,1595.852744462172,True,True,UP,UP,19.725781108330374,22.064403152057526,24.010117715730882,False,False,-,-
1745208000000,1634.55,1641.2,1634.3,1637.7,5933.0367,2025-04-21 04:00:00+00:00,2025-04-21 01:00:00-03:00,2025-04-21,01:00:00,1636.9375,1636.3976113226427,1641.2,1634.3,1631.2523935281843,1606.0720381638696,1600.2536969803773,1596.261547999862,True,True,UP,UP,21.25640918272035,25.365138639258564,16.319123318268122,False,False,-,-
1745208900000,1637.69,1637.7,1632.41,1632.76,5098.811,2025-04-21 04:15:00+00:00,2025-04-21 01:15:00-03:00,2025-04-21,01:15:00,1635.14,1636.6675556613213,1637.7,1632.41,1631.9592310685143,1607.1101796580172,1600.9445148619538,1596.64839826852,True,True,UP,UP,22.745040295055112,26.551226551226392,17.001844849945872,False,False,-,-
1745209800000,1632.76,1636.39,1631.3,1634.13,3835.0762,2025-04-21 04:30:00+00:00,2025-04-21 01:30:00-03:00,2025-04-21,01:30:00,1633.645,1635.9037778306606,1636.39,1631.3,1632.2657345106024,1608.057851813088,1601.592049221123,1597.016523658883,True,True,UP,UP,23.88980567905202,27.681819047437493,17.96956828093147,False,False,-,-
1745210700000,1634.14,1641.3,1633.77,1640.08,6357.3928,2025-04-21 04:45:00+00:00,2025-04-21 01:45:00-03:00,2025-04-21,01:45:00,1637.3225,1634.7743889153303,1641.3,1633.77,1633.1851464177655,1609.1030178197634,1602.2995828999126,1597.4175781498395,True,True,UP,UP,25.581593308305706,30.96091419135692,16.7376578537518,False,False,-,-
1745211600000,1640.09,1641.82,1637.6,1638.39,4875.1307,2025-04-21 05:00:00+00:00,2025-04-21 02:00:00-03:00,2025-04-21,02:00:00,1639.4750000000001,1636.048444457665,1641.82,1636.048444457665,1634.32875615999,1610.1877314690576,1603.0357297731816,1597.836059959294,True,True,UP,UP,25.998175985270766,27.58488025391909,20.105799749927723,False,False,-,-
1745212500000,1638.4,1640.77,1638.4,1640.45,2533.1395,2025-04-21 05:15:00+00:00,2025-04-21 02:15:00-03:00,2025-04-21,02:15:00,1639.5049999999999,1637.7617222288327,1640.77,1637.7617222288327,1635.269891403628,1611.2347767737342,1603.7578935400493,1598.2506762781072,True,True,UP,UP,23.863566742172033,22.162060064219414,22.60698020944823,False,False,-,-
1745213400000,1640.46,1641.1,1637.43,1639.98,2793.3763,2025-04-21 05:30:00+00:00,2025-04-21 02:30:00-03:00,2025-04-21,02:30:00,1639.7424999999998,1638.6333611144164,1641.1,1637.43,1636.0830929666047,1612.2529097461008,1604.4704600046027,1598.6635302454893,True,True,UP,UP,23.07886396752934,13.509361497839334,26.78828612578013,False,False,-,-
1745214300000,1639.99,1656.79,1639.75,1648.21,35068.2931,2025-04-21 05:45:00+00:00,2025-04-21 02:45:00-03:00,2025-04-21,02:45:00,1646.185,1639.1879305572081,1656.79,1639.1879305572081,1637.9198033363127,1613.4647701123117,1605.296490499561,1599.1363806908078,True,True,UP,UP,21.364447196843717,26.84527433867775,19.890399837629502,False,False,-,-
1745215200000,1648.21,1651.14,1646.83,1649.39,4813.4745,2025-04-21 06:00:00+00:00,2025-04-21 03:00:00-03:00,2025-04-21,03:00:00,1648.8925000000002,1642.686465278604,1651.14,1642.686465278604,1639.9148390933467,1614.730046179729,1606.1597778164014,1599.6314664550785,True,True,UP,UP,20.327014074093434,31.184344955858496,24.457076991590977,False,False,-,TOP
1745216100000,1649.39,1658.75,1644.56,1650.92,18903.4187,2025-04-21 06:15:00+00:00,2025-04-21 03:15:00-03:00,2025-04-21,03:15:00,1650.9050000000002,1645.7894826393022,1658.75,1644.56,1641.9130501672837,1616.0220088161673,1607.045821820037,1600.1416508684608,True,True,UP,UP,20.446706417113017,36.46120447837603,20.616142644583796,False,False,-,-
1745217000000,1650.93,1651.69,1646.35,1648.02,4827.19,2025-04-21 06:30:00+00:00,2025-04-21 03:30:00-03:00,2025-04-21,03:30:00,1649.2475,1648.3472413196512,1651.69,1646.35,1643.2465865005047,1617.2086335013041,1607.8814986156797,1600.6302662827052,True,True,UP,UP,19.10901515281294,31.282340283825597,23.48480967262663,False,False,-,-
1745217900000,1648.01,1649.98,1647.36,1647.91,3036.2197,2025-04-21 06:45:00+00:00,2025-04-21 03:45:00-03:00,2025-04-21,03:45:00,1648.3149999999998,1648.7973706598254,1649.98,1647.36,1644.1681162276857,1618.319575161972,1608.6821620094286,1601.1047412450664,True,True,UP,UP,18.206844541377574,33.07871498997724,23.869115336691905,False,False,-,-
1745218800000,1647.9,1650.38,1642.04,1645.99,5195.2681,2025-04-21 07:00:00+00:00,2025-04-21 04:00:00-03:00,2025-04-21,04:00:00,1646.5774999999999,1648.5561853299128,1650.38,1642.04,1644.60618600447,1619.32878676333,1609.432564741915,1601.5572065063095,True,True,UP,UP,17.303296334337045,32.74170196793338,27.593972867177648,False,False,-,-
1745219700000,1646.0,1646.99,1641.5,1643.7,3856.3753,2025-04-21 07:15:00+00:00,2025-04-21 04:15:00-03:00,2025-04-21,04:15:00,1644.5475,1647.5668426649563,1647.5668426649563,1641.5,1644.595515821839,1620.2294550932113,1610.1279099945505,1601.9849706206746,True,True,UP,UP,17.80745613148482,32.668129046064465,26.044620405542517,False,False,-,-
1745220600000,1643.7,1648.0,1642.81,1647.11,4645.9982,2025-04-21 07:30:00+00:00,2025-04-21 04:30:00-03:00,2025-04-21,04:30:00,1645.405,1646.057171332478,1648.0,1642.81,1644.7426947633228,1621.128581697025,1610.826466232282,1602.4170107140012,True,True,UP,UP,16.5968697666609,30.74826966047156,27.957926862498994,False,False,-,-
1745221500000,1647.12,1648.96,1644.9,1645.92,2903.6864,2025-04-21 07:45:00+00:00,2025-04-21 04:45:00-03:00,2025-04-21,04:45:00,1646.725,1645.7310856662389,1648.96,1644.9,1645.103113897264,1622.04273949356,1611.5373282870883,1602.8578862292848,True,True,UP,UP,15.342560368489583,31.166105065458364,28.558802408440567,False,False,-,-
1745222400000,1645.92,1649.31,1645.7,1646.68,2699.6122,2025-04-21 08:00:00+00:00,2025-04-21 05:00:00-03:00,2025-04-21,05:00:00,1646.9025000000001,1646.2280428331194,1649.31,1645.7,1645.4302750068523,1622.930588083076,1612.2376287170468,1603.296141092675,True,True,UP,UP,14.17774759966125,31.68416914696435,28.685348458471246,False,False,-,-
1745223300000,1646.68,1649.06,1643.76,1646.71,2217.601,2025-04-21 08:15:00+00:00,2025-04-21 05:15:00-03:00,2025-04-21,05:15:00,1646.5525,1646.5652714165599,1649.06,1643.76,1645.6343159146973,1623.7742277943946,1612.9171311186894,1603.7265526240913,True,True,UP,UP,12.635786679174515,26.880479926165062,31.70281495154583,False,False,-,-
1745224200000,1646.71,1647.67,1645.47,1646.89,2015.205,2025-04-21 08:30:00+00:00,2025-04-21 05:30:00-03:00,2025-04-21,05:30:00,1646.6850000000002,1646.5588857082798,1647.67,1645.47,1645.8253493847524,1624.5924696588806,1613.5858017896064,1604.1539998616627,True,True,UP,UP,11.817999423397081,27.612360382780608,30.053624862975155,False,False,-,-
1745225100000,1646.9,1649.45,1645.2,1649.16,3348.6046,2025-04-21 08:45:00+00:00,2025-04-21 05:45:00-03:00,2025-04-21,05:45:00,1647.6775,1646.62194285414,1649.45,1645.2,1646.16210404207,1625.4169350282064,1614.2608849224855,1604.5870695147805,True,True,UP,UP,11.821837294206764,29.074047239530252,28.471236052745752,False,False,-,-
1745226000000,1649.15,1655.0,1645.52,1646.4,8866.7434,2025-04-21 09:00:00+00:00,2025-04-21 06:00:00-03:00,2025-04-21,06:00:00,1649.0175,1647.1497214270698,1655.0,1645.52,1646.681266943512,1626.2598123486277,1614.9491347260007,1605.0291633504546,True,True,UP,UP,10.395553726004811,33.26726221184355,25.62111379619294,False,False,-,TOP
1745226900000,1646.4,1646.75,1642.6,1643.36,3654.0029,2025-04-21 09:15:00+00:00,2025-04-21 06:15:00-03:00,2025-04-21,06:15:00,1644.7775,1648.0836107135349,1648.0836107135349,1642.6,1646.335127499237,1626.9211583361769,1615.5397954244957,1605.4246691877638,True,True,UP,UP,11.326400249192748,18.344230592135215,32.550572489793176,False,False,-,TOP
1745227800000,1643.35,1644.75,1639.47,1641.96,4815.224,2025-04-21 09:30:00+00:00,2025-04-21 06:30:00-03:00,2025-04-21,06:30:00,1642.3825,1646.4305553567674,1646.4305553567674,1639.47,1645.616467953921,1627.473349109885,1616.071334128961,1605.7924087978358,True,True,UP,UP,11.914229143462402,18.265175132954056,27.581147991930877,False,False,-,-
1745228700000,1641.97,1644.0,1641.53,1642.58,2372.1684,2025-04-21 09:45:00+00:00,2025-04-21 06:45:00-03:00,2025-04-21,06:45:00,1642.52,1644.4065276783836,1644.4065276783836,1641.53,1645.0534737804805,1628.0107294988177,1616.5950700868034,1606.1578574665143,True,True,UP,UP,13.796737871041614,10.460221191580304,35.1337852301103,False,False,-,-
1745229600000,1642.58,1643.42,1637.75,1639.39,3827.1761,2025-04-21 10:00:00+00:00,2025-04-21 07:00:00-03:00,2025-04-21,07:00:00,1640.785,1643.4632638391918,1643.4632638391918,1637.75,1644.277387638575,1628.4669534452885,1617.074078599936,1606.5024061484396,True,True,UP,UP,16.837346672716745,10.411192386904206,37.795611107165435,False,False,-,-
1745230500000,1639.39,1640.6,1631.4,1632.75,12172.2418,2025-04-21 10:15:00+00:00,2025-04-21 07:15:00-03:00,2025-04-21,07:15:00,1636.0349999999999,1642.124131919596,1642.124131919596,1631.4,1642.7787717042886,1628.7372408222425,1617.4495423900362,1606.796262803679,True,True,UP,UP,20.159219088973035,9.498509783594557,41.40209926137072,False,False,-,-
1745231400000,1632.75,1633.22,1628.29,1631.84,7657.1419,2025-04-21 10:30:00+00:00,2025-04-21 07:30:00-03:00,2025-04-21,07:30:00,1631.525,1639.079565959798,1639.079565959798,1628.29,1640.732631394418,1628.8368036500194,1617.7282643229066,1607.0423198902097,True,True,UP,UP,23.867889095332607,9.572314724126601,38.8377407770161,False,False,-,BOTTOM
1745232300000,1631.83,1636.0,1630.86,1635.7,2904.8123,2025-04-21 10:45:00+00:00,2025-04-21 07:45:00-03:00,2025-04-21,07:45:00,1633.5974999999999,1635.302282979899,1636.0,1630.86,1639.4353347772508,1629.0068285196617,1618.042506613542,1607.3065505380684,True,True,UP,UP,26.530853135144646,13.263365037717168,38.30764184978692,False,False,-,BOTTOM
1745233200000,1635.7,1636.17,1630.1,1630.24,3770.8989,2025-04-21 11:00:00+00:00,2025-04-21 08:00:00-03:00,2025-04-21,08:00:00,1633.0524999999998,1634.4498914899496,1636.17,1630.1,1638.274819363205,1629.1513167868166,1618.339734205353,1607.5627291396797,True,True,UP,UP,29.607978409394946,13.111990143310937,37.15712340315166,False,False,-,-
1745234100000,1630.23,1630.24,1617.85,1624.58,9256.2546,2025-04-21 11:15:00+00:00,2025-04-21 08:15:00-03:00,2025-04-21,08:15:00,1625.725,1633.7511957449747,1633.7511957449747,1617.85,1635.9930340244402,1629.0289483301447,1618.4859770923756,1607.7434482527178,True,True,UP,UP,33.48667069378805,11.456415195897794,43.978582962690126,False,False,-,-
1745235000000,1624.58,1625.33,1622.0,1625.18,3845.9376,2025-04-21 11:30:00+00:00,2025-04-21 08:30:00-03:00,2025-04-21,08:30:00,1624.2725,1629.7380978724873,1629.7380978724873,1622.0,1633.8620278381784,1628.8590751754966,1618.6005617044077,1607.9079164293078,True,True,UP,UP,37.511585031367005,11.441505163389339,47.71254774366966,False,False,-,BOTTOM
1745235900000,1625.18,1626.68,1623.05,1626.34,4171.813,2025-04-21 11:45:00+00:00,2025-04-21 08:45:00-03:00,2025-04-21,08:45:00,1625.3125,1627.0052989362437,1627.0052989362437,1623.05,1632.307568231237,1628.7324117763717,1618.7334713736275,1608.0810963653346,True,True,UP,UP,40.898625571344915,13.219136603512439,46.39386336765,False,False,-,-
1745236800000,1626.34,1631.57,1626.0,1630.9,3986.3927,2025-04-21 12:00:00+00:00,2025-04-21 09:00:00-03:00,2025-04-21,09:00:00,1628.7024999999999,1626.158899468122,1631.57,1626.0,1631.652101280103,1628.7313434986443,1618.9308778810803,1608.286284461202,True,True,UP,UP,43.481502203870626,18.016528925619735,42.43526170798897,False,False,-,-
1745237700000,1630.89,1631.69,1627.39,1628.12,2971.3755,2025-04-21 12:15:00+00:00,2025-04-21 09:15:00-03:00,2025-04-21,09:15:00,1629.5225,1627.430699734061,1631.69,1627.39,1631.264901047357,1628.7595990879784,1619.140612972544,1608.4975900884538,True,True,UP,UP,46.72829646895604,16.04625550660787,43.94273127753316,False,False,-,-
1745238600000,1628.11,1630.22,1626.6,1627.2,3215.506,2025-04-21 12:30:00+00:00,2025-04-21 09:30:00-03:00,2025-04-21,09:30:00,1628.0325,1628.4765998670305,1630.22,1626.6,1630.6771917660194,1628.7336312634077,1619.3166899433847,1608.691967301504,True,True,UP,UP,50.351537647090495,10.619260654579676,47.904403108076586,False,False,-,-
1745239500000,1627.19,1628.35,1623.58,1623.71,2128.9457,2025-04-21 12:45:00+00:00,2025-04-21 09:45:00-03:00,2025-04-21,09:45:00,1625.7075,1628.2545499335151,1628.35,1623.58,1629.7736114449249,1628.6255551468576,1619.4432406375752,1608.8612760845735,True,True,UP,UP,52.913625121800074,10.829306360116433,48.971996278176526,False,False,-,-
1745240400000,1623.7,1624.55,1618.34,1621.11,4519.9274,2025-04-21 13:00:00+00:00,2025-04-21 10:00:00-03:00,2025-04-21,10:00:00,1621.925,1626.9810249667576,1626.9810249667576,1618.34,1628.3465911822113,1628.3862496058982,1619.4923843873262,1608.9912633872148,True,False,UP,DOWN,56.12321349952403,10.567938841861647,50.26214815031806,False,False,-,-
1745241300000,1621.11,1627.27,1620.44,1627.27,3483.1932,2025-04-21 13:15:00+00:00,2025-04-21 10:15:00-03:00,2025-04-21,10:15:00,1624.0225,1624.4530124833786,1627.27,1620.44,1627.5603927854456,1628.2304014056876,1619.5820896469831,1609.1408279306256,True,False,UP,DOWN,56.2109585999393,13.086247735822763,45.52319910826287,False,False,-,BOTTOM
1745242200000,1627.27,1630.5,1617.0,1623.62,8304.5783,2025-04-21 13:30:00+00:00,2025-04-21 10:30:00-03:00,2025-04-21,10:30:00,1624.5975,1624.2377562416893,1630.5,1617.0,1627.0216850062736,1628.100654926913,1619.6814047034786,1609.2946256626594,True,False,UP,DOWN,56.085777908003124,12.035779275700342,41.52036291872819,False,False,-,-
1745243100000,1623.62,1626.04,1611.51,1611.88,8287.9248,2025-04-21 13:45:00+00:00,2025-04-21 10:45:00-03:00,2025-04-21,10:45:00,1618.2625,1624.4176281208447,1626.04,1611.51,1625.4291059142238,1627.7492922509518,1619.6533075806374,1609.3838582431306,True,False,UP,DOWN,55.48742625137519,11.432744978697512,38.60255629945276,False,False,-,-
1745244000000,1611.87,1620.8,1608.6,1620.8,9774.9332,2025-04-21 14:00:00+00:00,2025-04-21 11:00:00-03:00,2025-04-21,11:00:00,1615.5175000000002,1621.3400640604223,1621.3400640604223,1608.6,1623.6269957480013,1627.3124425277035,1619.5714104008227,1609.444889504393,True,False,UP,DOWN,55.035248217542616,10.957369857899518,36.81078936929832,False,False,-,BOTTOM
1745244900000,1620.8,1637.89,1616.46,1637.34,18089.4901,2025-04-21 14:15:00+00:00,2025-04-21 11:15:00-03:00,2025-04-21,11:15:00,1628.1225,1618.428782030211,1637.89,1616.46,1624.4443601574553,1627.3413731517142,1619.740738907737,1609.6307363749959,True,False,UP,DOWN,53.02690271097134,20.9447236180906,31.710552763819507,False,False,-,-
1745245800000,1637.35,1641.82,1630.97,1632.69,10770.0834,2025-04-21 14:30:00+00:00,2025-04-21 11:30:00-03:00,2025-04-21,11:30:00,1635.7075,1623.2756410151055,1641.82,1623.2756410151055,1626.4922037651907,1627.6401633962957,1620.0569123947125,1609.8902066598218,True,False,UP,DOWN,52.05672851520039,19.734474725857627,40.294691388421114,False,False,-,-
1745246700000,1632.69,1634.43,1621.25,1634.16,11502.578,2025-04-21 14:45:00+00:00,2025-04-21 11:45:00-03:00,2025-04-21,11:45:00,1630.6325,1629.4915705075528,1634.43,1621.25,1627.2449848987922,1627.747032560714,1620.2663299710548,1610.096597638331,True,False,UP,DOWN,50.15777530067396,19.84648496276418,38.59588975868089,False,False,-,-
1745247600000,1634.15,1635.16,1622.65,1623.3,6807.2703,2025-04-21 15:00:00+00:00,2025-04-21 12:00:00-03:00,2025-04-21,12:00:00,1628.8150000000003,1630.0620352537762,1635.16,1622.65,1627.530442189921,1627.7851742549742,1620.4356105656873,1610.2828503981489,True,False,UP,DOWN,47.8892234756501,18.601495974436457,34.211043076209386,False,False,-,-
1745248500000,1623.31,1631.36,1622.91,1629.52,4851.5498,2025-04-21 15:15:00+00:00,2025-04-21 12:15:00-03:00,2025-04-21,12:15:00,1626.775,1629.4385176268884,1631.36,1622.91,1627.3930890644806,1627.7490966030107,1620.561143029733,1610.446951389212,True,False,UP,DOWN,46.21478682703346,17.05065147985165,33.25222193459358,False,False,-,-
