timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_close,ha_open,ha_high,ha_low,MA1,MA2,MA3,MA4,macroTrend,microTrend,macroTrendLabel,microTrendLabel,ADX,+DI,-DI,Buy_TL,Sell_TL,whale
1745234100000,1630.23,1630.24,1617.85,1624.58,9256.2546,2025-04-21 11:15:00+00:00,2025-04-21 08:15:00-03:00,2025-04-21,08:15:00,1625.725,1633.7511542892455,1633.7511542892455,1617.85,1635.9910976847161,1642.6189772581697,1643.4794626167065,1644.012794946115,False,False,DOWN,DOWN,,11.456415195897794,43.978582962690126,False,False,-
1745235000000,1624.58,1625.33,1622.0,1625.18,3845.9376,2025-04-21 11:30:00+00:00,2025-04-21 08:30:00-03:00,2025-04-21,08:30:00,1624.2725,1629.7380771446228,1629.7380771446228,1622.0,1633.8604435602222,1641.9637459275207,1643.0991267233064,1643.8163741008802,False,False,DOWN,DOWN,,11.441505163389339,47.71254774366966,False,False,BOTTOM
1745235900000,1625.18,1626.68,1623.05,1626.34,4171.813,2025-04-21 11:45:00+00:00,2025-04-21 08:45:00-03:00,2025-04-21,08:45:00,1625.3125,1627.0052885723114,1627.0052885723114,1623.05,1632.3062720038179,1641.3690585729664,1642.746916293142,1643.632255950623,False,False,DOWN,DOWN,,13.219136603512439,46.39386336765,False,False,-
1745236800000,1626.34,1631.57,1626.0,1630.9,3986.3927,2025-04-21 12:00:00+00:00,2025-04-21 09:00:00-03:00,2025-04-21,09:00:00,1628.7024999999999,1626.1588942861558,1631.57,1626.0,1631.6510407303963,1640.9166814810749,1642.4688090398124,1643.4837011650447,False,False,DOWN,DOWN,,18.016528925619735,42.43526170798897,False,False,-
1745237700000,1630.89,1631.69,1627.39,1628.12,2971.3755,2025-04-21 12:15:00+00:00,2025-04-21 09:15:00-03:00,2025-04-21,09:15:00,1629.5225,1627.4306971430779,1631.69,1627.39,1631.2640333248696,1640.5097464281794,1642.2124464845685,1643.344783740517,False,False,DOWN,DOWN,,16.04625550660787,43.94273127753316,False,False,-
1745238600000,1628.11,1630.22,1626.6,1627.2,3215.506,2025-04-21 12:30:00+00:00,2025-04-21 09:30:00-03:00,2025-04-21,09:30:00,1628.0325,1628.476598571539,1630.22,1626.6,1630.676481811257,1640.064130484316,1641.9316554650723,1643.1924227082732,False,False,DOWN,DOWN,,10.619260654579676,47.904403108076586,False,False,-
1745239500000,1627.19,1628.35,1623.58,1623.71,2128.9457,2025-04-21 12:45:00+00:00,2025-04-21 09:45:00-03:00,2025-04-21,09:45:00,1625.7075,1628.2545492857694,1628.35,1623.58,1629.7730305728464,1639.5513936813045,1641.6103850598233,1643.0184433778425,False,False,DOWN,DOWN,,10.829306360116433,48.971996278176526,False,False,-
1745240400000,1623.7,1624.55,1618.34,1621.11,4519.9274,2025-04-21 13:00:00+00:00,2025-04-21 10:00:00-03:00,2025-04-21,10:00:00,1621.925,1626.9810246428847,1626.9810246428847,1618.34,1628.346115923238,1638.9218796212579,1641.2205754546783,1642.808558369108,False,False,DOWN,DOWN,,10.567938841861647,50.26214815031806,False,False,-
1745241300000,1621.11,1627.27,1620.44,1627.27,3483.1932,2025-04-21 13:15:00+00:00,2025-04-21 10:15:00-03:00,2025-04-21,10:15:00,1624.0225,1624.4530123214422,1627.27,1620.44,1627.5600039371946,1638.3897589204987,1640.8800195050806,1642.6216324151865,False,False,DOWN,DOWN,,13.086247735822763,45.52319910826287,False,False,BOTTOM
1745242200000,1627.27,1630.5,1617.0,1623.62,8304.5783,2025-04-21 13:30:00+00:00,2025-04-21 10:30:00-03:00,2025-04-21,10:30:00,1624.5975,1624.2377561607211,1630.5,1617.0,1627.0213668577046,1637.8971782447666,1640.557593376267,1642.4422878140406,False,False,DOWN,DOWN,,12.035779275700342,41.52036291872819,False,False,-
1745243100000,1623.62,1626.04,1611.51,1611.88,8287.9248,2025-04-21 13:45:00+00:00,2025-04-21 10:45:00-03:00,2025-04-21,10:45:00,1618.2625,1624.4176280803606,1626.04,1611.51,1625.4288456108493,1637.195939736025,1640.1161063787172,1642.2016929104184,False,False,DOWN,DOWN,55.44566942957254,11.432744978697512,38.60255629945276,False,True,-
1745244000000,1611.87,1620.8,1608.6,1620.8,9774.9332,2025-04-21 14:00:00+00:00,2025-04-21 11:00:00-03:00,2025-04-21,11:00:00,1615.5175000000002,1621.3400640401803,1621.3400640401803,1608.6,1623.6267827725128,1636.4217097454525,1639.629005262307,1641.9361785531007,False,False,DOWN,DOWN,55.03524821754261,10.957369857899518,36.81078936929832,False,False,BOTTOM
1745244900000,1620.8,1637.89,1616.46,1637.34,18089.4901,2025-04-21 14:15:00+00:00,2025-04-21 11:15:00-03:00,2025-04-21,11:15:00,1628.1225,1618.4287820200902,1637.89,1616.46,1624.444185904783,1636.1253093974005,1639.4011536729543,1641.798729015259,False,False,DOWN,DOWN,53.02690271097134,20.9447236180906,31.710552763819507,False,True,-
1745245800000,1637.35,1641.82,1630.97,1632.69,10770.0834,2025-04-21 14:30:00+00:00,2025-04-21 11:30:00-03:00,2025-04-21,11:30:00,1635.7075,1623.275641010045,1641.82,1623.275641010045,1626.4920611948223,1636.1103876332077,1639.3280120160641,1641.738119771326,False,False,DOWN,DOWN,52.05672851520039,19.734474725857627,40.294691388421114,False,False,-
1745246700000,1632.69,1634.43,1621.25,1634.16,11502.578,2025-04-21 14:45:00+00:00,2025-04-21 11:45:00-03:00,2025-04-21,11:45:00,1630.6325,1629.4915705050225,1634.43,1621.25,1627.244868250309,1635.9147487891646,1639.1558236593103,1641.6276160920095,False,False,DOWN,DOWN,50.15777530067396,19.84648496276418,38.59588975868089,False,True,-
1745247600000,1634.15,1635.16,1622.65,1623.3,6807.2703,2025-04-21 15:00:00+00:00,2025-04-21 12:00:00-03:00,2025-04-21,12:00:00,1628.8150000000003,1630.0620352525111,1635.16,1622.65,1627.5303467502529,1635.6611863324088,1638.9510548739772,1641.5001273746761,False,False,DOWN,DOWN,47.8892234756501,18.601495974436457,34.211043076209386,False,False,-
1745248500000,1623.31,1631.36,1622.91,1629.52,4851.5498,2025-04-21 15:15:00+00:00,2025-04-21 12:15:00-03:00,2025-04-21,12:15:00,1626.775,1629.4385176262558,1631.36,1622.91,1627.3930109774794,1635.3438225348227,1638.7099448764727,1641.3536086943311,False,False,DOWN,DOWN,46.21478682703345,17.05065147985165,33.25222193459358,False,True,-
1745249400000,1629.51,1631.36,1625.0,1625.86,5188.6916,2025-04-21 15:30:00+00:00,2025-04-21 12:30:00-03:00,2025-04-21,12:30:00,1627.9325,1628.106758813128,1631.36,1625.0,1627.4910998906648,1635.0791324442935,1638.4965301264435,1641.2200653242382,False,False,DOWN,DOWN,46.43355925298258,13.66536750250075,34.67043769185704,False,False,-
1745250300000,1625.86,1626.21,1618.65,1623.3,6537.1888,2025-04-21 15:45:00+00:00,2025-04-21 12:45:00-03:00,2025-04-21,12:45:00,1623.5049999999999,1628.019629406564,1628.019629406564,1618.65,1626.7663544559985,1634.665770571283,1638.1996681437417,1641.0437960175295,False,False,DOWN,DOWN,46.482973076934286,13.211290618383256,36.82622251121254,False,True,-
1745251200000,1623.3,1626.09,1618.0,1624.0,5854.1042,2025-04-21 16:00:00+00:00,2025-04-21 13:00:00-03:00,2025-04-21,13:00:00,1622.8474999999999,1625.7623147032818,1626.09,1618.0,1626.0538354639987,1634.2436894794514,1637.8956648141627,1640.8627383457133,False,False,DOWN,DOWN,45.29627487916217,12.828856832936847,35.669532274515774,False,False,BOTTOM
1745252100000,1623.99,1624.8,1611.51,1613.66,5549.4119,2025-04-21 16:15:00+00:00,2025-04-21 13:15:00-03:00,2025-04-21,13:15:00,1618.49,1624.3049073516408,1624.8,1611.51,1624.6785926523623,1633.6810577123283,1637.5113942237833,1640.6401240338157,False,False,DOWN,DOWN,44.27171173684401,12.15803605677039,35.934023782125315,False,True,-
1745253000000,1613.65,1617.02,1611.3,1611.85,5008.788,2025-04-21 16:30:00+00:00,2025-04-21 13:30:00-03:00,2025-04-21,13:30:00,1613.455,1621.3974536758205,1621.3974536758205,1611.3,1622.6379394428418,1632.9586985083165,1637.035029981728,1640.3696252872107,False,False,DOWN,DOWN,42.894285600260844,12.171295158515763,32.882772179897046,False,False,BOTTOM
1745253900000,1611.86,1612.23,1587.18,1589.6,20492.7835,2025-04-21 16:45:00+00:00,2025-04-21 13:45:00-03:00,2025-04-21,13:45:00,1600.2175000000002,1617.4262268379102,1617.4262268379102,1587.18,1618.5614959077798,1631.7893699901624,1636.30596998209,1639.9701016525123,False,False,DOWN,DOWN,43.5067333054588,9.379545017974378,42.61134436486398,False,True,-
1745254800000,1589.6,1590.25,1571.37,1583.81,29321.3541,2025-04-21 17:00:00+00:00,2025-04-21 14:00:00-03:00,2025-04-21,14:00:00,1583.7574999999997,1608.8218634189552,1608.8218634189552,1571.37,1612.2334966518197,1630.0739460619425,1635.2654062200681,1639.4107722828358,False,False,DOWN,DOWN,44.43761203775821,8.650864959947448,45.56257197453863,False,False,BOTTOM
1745255700000,1583.81,1590.01,1578.24,1584.44,21385.6873,2025-04-21 17:15:00+00:00,2025-04-21 14:15:00-03:00,2025-04-21,14:15:00,1584.125,1596.2896817094775,1596.2896817094775,1578.24,1607.1228608969432,1628.432912274016,1634.2527249087796,1638.860665095942,False,False,DOWN,DOWN,45.45122656340736,8.77343840240265,46.91659073116292,False,True,BOTTOM
1745256600000,1584.44,1587.1,1579.17,1580.33,6470.9564,2025-04-21 17:30:00+00:00,2025-04-21 14:30:00-03:00,2025-04-21,14:30:00,1582.76,1590.2073408547387,1590.2073408547387,1579.17,1602.6932498247716,1626.8017368356584,1633.2330669897938,1638.3024495228483,False,False,DOWN,DOWN,46.435755070911895,8.970069151937542,46.92884042567183,False,False,-
1745257500000,1580.33,1583.49,1573.49,1578.42,7468.0375,2025-04-21 17:45:00+00:00,2025-04-21 14:45:00-03:00,2025-04-21,14:45:00,1578.9325,1586.4836704273694,1586.4836704273694,1573.49,1598.373113492995,1625.092121234385,1632.1578082375206,1637.711703756452,False,False,DOWN,DOWN,52.118192956739584,0.0,53.376368229020876,False,True,-
1745258400000,1578.43,1579.05,1572.4,1576.59,7702.242,2025-04-21 18:00:00+00:00,2025-04-21 15:00:00-03:00,2025-04-21,15:00:00,1576.6175,1582.7080852136846,1582.7080852136846,1572.4,1594.4175474033593,1623.3608847617286,1631.0580001536093,1637.1038012315123,False,False,DOWN,DOWN,56.81459448554898,0.0,47.73162285764419,False,False,-
1745259300000,1576.58,1579.22,1572.2,1574.39,5430.9928,2025-04-21 18:15:00+00:00,2025-04-21 15:15:00-03:00,2025-04-21,15:15:00,1575.5975,1579.6627926068422,1579.6627926068422,1572.2,1590.9957206027484,1621.6550495916667,1629.9597724277953,1636.4917982341838,False,False,DOWN,DOWN,61.665889716195004,0.0,44.083951975071415,False,True,-
1745260200000,1574.4,1578.3,1569.0,1574.98,8219.8941,2025-04-21 18:30:00+00:00,2025-04-21 15:30:00-03:00,2025-04-21,15:30:00,1574.17,1577.630146303421,1578.3,1569.0,1587.9364986749758,1619.959154963393,1628.855024458928,1635.871680838819,False,False,DOWN,DOWN,66.69756707074957,0.0,46.087688136861196,False,False,-
1745261100000,1574.97,1575.93,1567.28,1567.73,5124.7788,2025-04-21 18:45:00+00:00,2025-04-21 15:45:00-03:00,2025-04-21,15:45:00,1571.4775,1575.9000731517106,1575.93,1567.28,1584.9439534613439,1618.227667286129,1627.718835855781,1635.2309427210198,False,False,DOWN,DOWN,71.53984980516897,0.0,46.93909308767268,False,True,-
1745262000000,1567.73,1575.44,1564.07,1575.04,10568.8855,2025-04-21 19:00:00+00:00,2025-04-21 16:00:00-03:00,2025-04-21,16:00:00,1570.57,1573.6887865758554,1575.44,1564.07,1582.330507377463,1616.5256077401957,1626.587175739825,1634.5875502561341,False,False,DOWN,DOWN,75.57866812970157,0.0,46.19563577098394,False,False,-
