timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_close,ha_open,ha_high,ha_low,MA1,MA2,MA3,MA4,macroTrend,microTrend,macroTrendLabel,microTrendLabel,ADX,+DI,-DI,Buy_TL,Sell_TL,is_whale,is_whale_invert
1745238600000,1628.11,1630.22,1626.6,1627.2,3215.506,2025-04-21 12:30:00+00:00,2025-04-21 09:30:00-03:00,2025-04-21,09:30:00,1628.0325,1628.476599767208,1630.22,1626.6,1630.7182374806798,1641.7289480932884,1644.3358687384896,1646.2020323697373,False,False,DOWN,DOWN,,10.619260654579676,47.904403108076586,False,False,False,False
1745239500000,1627.19,1628.35,1623.58,1623.71,2128.9457,2025-04-21 12:45:00+00:00,2025-04-21 09:45:00-03:00,2025-04-21,09:45:00,1625.7075,1628.2545498836039,1628.35,1623.58,1629.8071943023742,1641.1567535185281,1643.9669901496086,1645.998106674516,False,False,DOWN,DOWN,,10.829306360116433,48.971996278176526,False,False,False,False
1745240400000,1623.7,1624.55,1618.34,1621.11,4519.9274,2025-04-21 13:00:00+00:00,2025-04-21 10:00:00-03:00,2025-04-21,10:00:00,1621.925,1626.981024941802,1626.981024941802,1618.34,1628.3740680655787,1640.4699051785806,1643.530515097141,1645.7585732747698,False,False,DOWN,DOWN,,10.567938841861647,50.26214815031806,False,False,False,False
1745241300000,1621.11,1627.27,1620.44,1627.27,3483.1932,2025-04-21 13:15:00+00:00,2025-04-21 10:15:00-03:00,2025-04-21,10:15:00,1624.0225,1624.4530124709008,1627.27,1620.44,1627.5828738718371,1639.8824978507741,1643.1442177684846,1645.5422939387024,False,False,DOWN,DOWN,56.11632971127202,13.086247735822763,45.52319910826287,False,True,False,True
1745242200000,1627.27,1630.5,1617.0,1623.62,8304.5783,2025-04-21 13:30:00+00:00,2025-04-21 10:30:00-03:00,2025-04-21,10:30:00,1624.5975,1624.2377562354504,1630.5,1617.0,1627.040078622412,1639.3366050703894,1642.7769560304948,1645.3338880288647,False,False,DOWN,DOWN,56.08577790800313,12.035779275700342,41.52036291872819,False,False,False,False
1745243100000,1623.62,1626.04,1611.51,1611.88,8287.9248,2025-04-21 13:45:00+00:00,2025-04-21 10:45:00-03:00,2025-04-21,10:45:00,1618.2625,1624.4176281177251,1626.04,1611.51,1625.4441552365188,1638.5839584607327,1642.2915212576136,1645.0645209838015,False,False,DOWN,DOWN,55.4874262513752,11.432744978697512,38.60255629945276,False,True,False,False
1745244000000,1611.87,1620.8,1608.6,1620.8,9774.9332,2025-04-21 14:00:00+00:00,2025-04-21 11:00:00-03:00,2025-04-21,11:00:00,1615.5175000000002,1621.3400640588625,1621.3400640588625,1608.6,1623.6393088298787,1637.7601563728495,1641.7613426188489,1644.7705207750075,False,False,DOWN,DOWN,55.03524821754261,10.957369857899518,36.81078936929832,False,False,False,True
1745244900000,1620.8,1637.89,1616.46,1637.34,18089.4901,2025-04-21 14:15:00+00:00,2025-04-21 11:15:00-03:00,2025-04-21,11:15:00,1628.1225,1618.4287820294312,1637.89,1616.46,1624.4544344971732,1637.4159543595333,1641.4912665273864,1644.6048688269975,False,False,DOWN,DOWN,53.02690271097134,20.9447236180906,31.710552763819507,False,True,False,False
1745245800000,1637.35,1641.82,1630.97,1632.69,10770.0834,2025-04-21 14:30:00+00:00,2025-04-21 11:30:00-03:00,2025-04-21,11:30:00,1635.7075,1623.2756410147156,1641.82,1623.2756410147156,1626.5004464067779,1637.3549381324071,1641.376736497141,1644.516337793893,False,False,DOWN,DOWN,52.05672851520039,19.734474725857627,40.294691388421114,False,False,False,False
1745246700000,1632.69,1634.43,1621.25,1634.16,11502.578,2025-04-21 14:45:00+00:00,2025-04-21 11:45:00-03:00,2025-04-21,11:45:00,1630.6325,1629.4915705073577,1634.43,1621.25,1627.2517288782728,1637.1148510562498,1641.163979338782,1644.378190154153,False,False,DOWN,DOWN,50.15777530067396,19.84648496276418,38.59588975868089,False,True,False,False
1745247600000,1634.15,1635.16,1622.65,1623.3,6807.2703,2025-04-21 15:00:00+00:00,2025-04-21 12:00:00-03:00,2025-04-21,12:00:00,1628.8150000000003,1630.062035253679,1635.16,1622.65,1627.535959991314,1636.8184278042409,1640.9194450944494,1644.2233325406787,False,False,DOWN,DOWN,47.8892234756501,18.601495974436457,34.211043076209386,False,False,False,False
1745248500000,1623.31,1631.36,1622.91,1629.52,4851.5498,2025-04-21 15:15:00+00:00,2025-04-21 12:15:00-03:00,2025-04-21,12:15:00,1626.775,1629.4385176268397,1631.36,1622.91,1627.3976036292568,1636.4597339540894,1640.639357072777,1644.0497172915177,False,False,DOWN,DOWN,46.21478682703345,17.05065147985165,33.25222193459358,False,True,False,False
1745249400000,1629.51,1631.36,1625.0,1625.86,5188.6916,2025-04-21 15:30:00+00:00,2025-04-21 12:30:00-03:00,2025-04-21,12:30:00,1627.9325,1628.10675881342,1631.36,1625.0,1627.4948575148464,1636.1551898843006,1640.3877361406428,1643.889346970209,False,False,DOWN,DOWN,46.43355925298258,13.66536750250075,34.67043769185704,False,False,False,False
1745250300000,1625.86,1626.21,1618.65,1623.3,6537.1888,2025-04-21 15:45:00+00:00,2025-04-21 12:45:00-03:00,2025-04-21,12:45:00,1623.5049999999999,1628.01962940671,1628.01962940671,1618.65,1626.7694288757834,1635.7033973884327,1640.0534245338974,1643.6865176471224,False,False,DOWN,DOWN,46.482973076934286,13.211290618383256,36.82622251121254,False,True,False,False
1745251200000,1623.3,1626.09,1618.0,1624.0,5854.1042,2025-04-21 16:00:00+00:00,2025-04-21 13:00:00-03:00,2025-04-21,13:00:00,1622.8474999999999,1625.762314703355,1626.09,1618.0,1626.0563508983682,1635.2442581959886,1639.7127131569887,1643.4791642376983,False,False,DOWN,DOWN,45.29627487916217,12.828856832936847,35.669532274515774,False,False,False,True
1745252100000,1623.99,1624.8,1611.51,1613.66,5549.4119,2025-04-21 16:15:00+00:00,2025-04-21 13:15:00-03:00,2025-04-21,13:15:00,1618.49,1624.3049073516775,1624.8,1611.51,1624.6806507350284,1634.6458918318463,1639.2924614113058,1643.2305158373233,False,False,DOWN,DOWN,44.27171173684401,12.15803605677039,35.934023782125315,False,True,False,False
1745253000000,1613.65,1617.02,1611.3,1611.85,5008.788,2025-04-21 16:30:00+00:00,2025-04-21 13:30:00-03:00,2025-04-21,13:30:00,1613.455,1621.3974536758387,1621.3974536758387,1611.3,1622.6396233286596,1633.8890742664232,1638.7808285120718,1642.9342420478974,False,False,DOWN,DOWN,42.894285600260844,12.171295158515763,32.882772179897046,False,False,False,True
1745253900000,1611.86,1612.23,1587.18,1589.6,20492.7835,2025-04-21 16:45:00+00:00,2025-04-21 13:45:00-03:00,2025-04-21,13:45:00,1600.2175000000002,1617.4262268379193,1617.4262268379193,1587.18,1618.5628736325398,1632.6865180426223,1638.017198244506,1642.5091998384657,False,False,DOWN,DOWN,43.5067333054588,9.379545017974378,42.61134436486398,False,True,False,False
1745254800000,1589.6,1590.25,1571.37,1583.81,29321.3541,2025-04-21 17:00:00+00:00,2025-04-21 14:00:00-03:00,2025-04-21,14:00:00,1583.7574999999997,1608.8218634189598,1608.8218634189598,1571.37,1612.2346238811688,1630.9390531125289,1636.9427487743176,1641.9246058102224,False,False,DOWN,DOWN,44.43761203775821,8.650864959947448,45.56257197453863,False,False,False,True
1745255700000,1583.81,1590.01,1578.24,1584.44,21385.6873,2025-04-21 17:15:00+00:00,2025-04-21 14:15:00-03:00,2025-04-21,14:15:00,1584.125,1596.2896817094797,1596.2896817094797,1578.24,1607.1237831755016,1629.2671226442244,1635.8968527589846,1641.3494853543993,False,False,DOWN,DOWN,45.45122656340735,8.77343840240265,46.91659073116292,False,True,False,True
1745256600000,1584.44,1587.1,1579.17,1580.33,6470.9564,2025-04-21 17:30:00+00:00,2025-04-21 14:30:00-03:00,2025-04-21,14:30:00,1582.76,1590.2073408547399,1590.2073408547399,1579.17,1602.6940044163193,1627.6061539783593,1634.8446378528658,1640.7665054006243,False,False,DOWN,DOWN,46.435755070911895,8.970069151937542,46.92884042567183,False,False,False,False
1745257500000,1580.33,1583.49,1573.49,1578.42,7468.0375,2025-04-21 17:45:00+00:00,2025-04-21 14:45:00-03:00,2025-04-21,14:45:00,1578.9325,1586.4836704273698,1586.4836704273698,1573.49,1598.3737308860793,1625.867809193418,1633.7374668062744,1640.1512416652947,False,False,DOWN,DOWN,52.118192956739584,0.0,53.376368229020876,False,True,False,False
1745258400000,1578.43,1579.05,1572.4,1576.59,7702.242,2025-04-21 18:00:00+00:00,2025-04-21 15:00:00-03:00,2025-04-21,15:00:00,1576.6175,1582.7080852136849,1582.7080852136849,1572.4,1594.4180525431557,1624.1088695793674,1632.606378354665,1639.519065131312,False,False,DOWN,DOWN,56.81459448554898,0.0,47.73162285764419,False,False,False,False
1745259300000,1576.58,1579.22,1572.2,1574.39,5430.9928,2025-04-21 18:15:00+00:00,2025-04-21 15:15:00-03:00,2025-04-21,15:15:00,1575.5975,1579.6627926068425,1579.6627926068425,1572.2,1590.9961338989456,1622.3763206658184,1631.4774896743745,1638.8830296573685,False,False,DOWN,DOWN,61.665889716195004,0.0,44.083951975071415,False,True,False,False
1745260200000,1574.4,1578.3,1569.0,1573.9,7985.6726,2025-04-21 18:30:00+00:00,2025-04-21 15:30:00-03:00,2025-04-21,15:30:00,1573.9,1577.6301463034213,1578.3,1569.0,1587.887745917319,1620.6450234991821,1630.3373413639908,1638.236432347345,False,False,DOWN,DOWN,66.69756707074957,0.0,46.087688136861196,False,False,False,False
