timestamp,open,high,low,close,volume,time_utc,time,date,hour,ha_close,ha_open,ha_high,ha_low,MA1,MA2,MA3,MA4,macroTrend,microTrend,macroTrendLabel,microTrendLabel,ADX,+DI,-DI,Buy_TL,Sell_TL,signal_tl,whale
1745190000000,1582.16,1586.7,1582.16,1586.0,2569.4197,2025-04-20 23:00:00+00:00,2025-04-20 20:00:00-03:00,2025-04-20,20:00:00,1584.255,1580.9686149597167,1586.7,1580.9686149597167,1584.0151531526262,1583.8435903340091,1583.3295997120479,1582.9079199312844,True,True,UP,UP,,29.382787597797527,28.443929295855863,False,False,-,-
1745190900000,1585.99,1587.96,1584.0,1584.08,2408.1417,2025-04-20 23:15:00+00:00,2025-04-20 20:15:00-03:00,2025-04-20,20:15:00,1585.5075,1582.6118074798583,1587.96,1582.6118074798583,1584.2864889430575,1583.9030156792232,1583.372726450423,1582.93378639963,True,True,UP,UP,,24.783674433714012,31.162694545346692,False,False,-,-
1745191800000,1584.07,1585.7,1582.87,1584.73,1528.5365,2025-04-20 23:30:00+00:00,2025-04-20 20:30:00-03:00,2025-04-20,20:30:00,1584.3424999999997,1584.0596537399292,1585.7,1582.87,1584.2966727715925,1583.9187115478226,1583.3919298870483,1582.94780345038,True,True,UP,UP,,19.712785474789424,34.80736382615244,False,False,-,-
1745192700000,1584.73,1587.77,1584.4,1587.36,1383.9432,2025-04-20 23:45:00+00:00,2025-04-20 20:45:00-03:00,2025-04-20,20:45:00,1586.0649999999998,1584.2010768699645,1587.77,1584.2010768699645,1584.6181868131212,1583.995364706829,1583.4448619684927,1582.9788203314708,True,True,UP,UP,,14.456644144143619,38.72466216216135,False,False,-,-
1745193600000,1587.36,1594.37,1586.18,1593.12,4122.9371,2025-04-21 00:00:00+00:00,2025-04-20 21:00:00-03:00,2025-04-20,21:00:00,1590.2575,1585.1330384349822,1594.37,1585.1330384349822,1585.6435164834627,1584.2190123958708,1583.5797656918887,1583.0512450047897,True,True,UP,UP,,22.610910065674076,35.42420587052602,False,False,-,-
1745194500000,1593.16,1614.3,1593.16,1609.59,15111.9774,2025-04-21 00:15:00+00:00,2025-04-20 21:15:00-03:00,2025-04-20,21:15:00,1602.5525,1587.695269217491,1614.3,1587.695269217491,1588.717877122833,1584.8737798103039,1583.95546340096,1583.2452873430504,True,True,UP,UP,,39.543317662860204,25.42377434519765,False,False,-,TOP
1745195400000,1609.6,1620.37,1606.8,1614.33,16211.4493,2025-04-21 00:30:00+00:00,2025-04-20 21:30:00-03:00,2025-04-20,21:30:00,1612.7749999999999,1595.1238846087454,1620.37,1595.1238846087454,1593.091899464136,1585.8702519599358,1584.5261472940103,1583.5391153296866,True,True,UP,UP,,34.52481471057263,34.337179848015126,False,False,-,TOP
1745196300000,1614.33,1620.49,1608.8,1610.09,8722.7091,2025-04-21 00:45:00+00:00,2025-04-20 21:45:00-03:00,2025-04-20,21:45:00,1613.4275,1603.9494423043725,1620.49,1603.9494423043725,1596.7892813797475,1586.854439389938,1585.0984513079902,1583.8365121920779,True,True,UP,UP,,32.38652614903911,31.691271919209026,False,False,-,-
1745197200000,1610.1,1618.69,1608.01,1611.53,7281.5497,2025-04-21 01:00:00+00:00,2025-04-20 22:00:00-03:00,2025-04-20,22:00:00,1612.0825,1608.6884711521861,1618.69,1608.01,1599.5698665834298,1587.755441554583,1585.6327889058516,1584.117566797132,True,True,UP,UP,,27.80528745279027,30.885438522869656,False,False,-,-
1745198100000,1611.52,1615.0,1609.3,1614.71,5177.2712,2025-04-21 01:15:00+00:00,2025-04-20 22:15:00-03:00,2025-04-20,22:15:00,1612.6325,1610.385485576093,1615.0,1609.3,1601.944890840988,1588.6439079276338,1586.1674366502903,1584.4012974757677,True,True,UP,UP,,27.330473519220945,30.902491338062447,False,False,-,-
1745199000000,1614.71,1620.4,1613.5,1617.95,5909.6366,2025-04-21 01:30:00+00:00,2025-04-20 22:30:00-03:00,2025-04-20,22:30:00,1616.64,1611.5089927880465,1620.4,1611.5089927880465,1604.6167288698991,1589.6437683587897,1586.770853746324,1584.7220805854615,True,True,UP,UP,,31.909563344996478,26.18687757510456,False,False,-,-
1745199900000,1617.95,1629.85,1617.71,1628.64,16760.0184,2025-04-21 01:45:00+00:00,2025-04-20 22:45:00-03:00,2025-04-20,22:45:00,1623.5375000000001,1614.0744963940233,1629.85,1614.0744963940233,1608.056869075372,1590.8542587745471,1587.498906147387,1585.1083036642133,True,True,UP,UP,,38.9780251025626,20.585726471424103,False,False,-,TOP
1745200800000,1628.64,1642.18,1625.01,1632.3,18130.015,2025-04-21 02:00:00+00:00,2025-04-20 23:00:00-03:00,2025-04-20,23:00:00,1632.0325,1618.8059981970118,1642.18,1618.8059981970118,1612.4160746980315,1592.3249102468849,1588.3807594910031,1585.5752110904402,True,True,UP,UP,16.840259149533825,43.93611014988951,17.112572167482934,False,False,-,TOP
1745201700000,1632.29,1641.2,1630.86,1634.41,11217.3999,2025-04-21 02:15:00+00:00,2025-04-20 23:15:00-03:00,2025-04-20,23:15:00,1634.6899999999998,1625.419249098506,1641.2,1625.419249098506,1616.4658792983894,1593.8379491666392,1589.2977741545476,1586.0639154576995,True,True,UP,UP,19.031835837779706,41.82893208260337,18.407226951952968,False,False,-,TOP
1745202600000,1634.41,1645.45,1625.07,1629.7,13308.3424,2025-04-21 02:30:00+00:00,2025-04-20 23:30:00-03:00,2025-04-20,23:30:00,1633.6575,1630.0546245492528,1645.45,1625.07,1619.591628516864,1595.2600759821164,1590.1761845673288,1586.5374834630954,True,True,UP,UP,20.816899219254065,35.1276036336727,20.35990364784203,True,False,BUY,-
1745203500000,1629.7,1634.41,1627.28,1632.66,6457.2931,2025-04-21 02:45:00+00:00,2025-04-20 23:45:00-03:00,2025-04-20,23:45:00,1631.0125,1631.8560622746263,1634.41,1627.28,1621.6681506047069,1596.5369482684694,1590.9848244768866,1586.9800209410746,True,True,UP,UP,21.865682357209927,34.44007100409027,20.189858763602476,False,False,-,-
1745204400000,1632.66,1641.25,1632.01,1636.35,7686.9502,2025-04-21 03:00:00+00:00,2025-04-21 00:00:00-03:00,2025-04-21,00:00:00,1635.5675,1631.434281137313,1641.25,1631.434281137313,1624.1953050402146,1597.9308965445955,1591.8676497347699,1587.4634784441487,True,True,UP,UP,22.24275698809937,36.97230914565725,18.639664639546318,True,False,BUY,-
1745205300000,1636.34,1641.83,1633.91,1635.52,5737.5553,2025-04-21 03:15:00+00:00,2025-04-21 00:15:00-03:00,2025-04-21,00:15:00,1636.9,1633.5008905686566,1641.83,1633.5008905686566,1626.5052495783575,1599.3226502394314,1592.7593794429924,1587.9553841312718,True,True,UP,UP,21.040597889908977,34.82637141419218,19.25084477676311,False,False,-,-
1745206200000,1635.53,1642.92,1635.53,1637.84,6655.0274,2025-04-21 03:30:00+00:00,2025-04-21 00:30:00-03:00,2025-04-21,00:30:00,1637.955,1635.2004452843285,1642.92,1635.2004452843285,1628.5870223822924,1600.7023770165945,1593.6543422262994,1588.4528927468812,True,True,UP,UP,20.976524284520142,31.194437618352374,20.28939418031463,True,False,BUY,-
1745207100000,1637.85,1638.88,1633.6,1634.54,12118.7396,2025-04-21 03:45:00+00:00,2025-04-21 00:45:00-03:00,2025-04-21,00:45:00,1636.2175,1636.5777226421642,1638.88,1633.6,1629.9743819491482,1601.9707742660019,1594.4971770336992,1588.9281624707928,True,True,UP,UP,19.725781108330374,22.064403152057526,24.010117715730882,False,False,-,-
1745208000000,1634.55,1641.2,1634.3,1637.7,5933.0367,2025-04-21 04:00:00+00:00,2025-04-21 01:00:00-03:00,2025-04-21,01:00:00,1636.9375,1636.397611321082,1641.2,1634.3,1631.2404034129393,1603.2195858993591,1595.3375794686756,1589.4058673218299,True,True,UP,UP,21.25640918272035,25.365138639258564,16.319123318268122,True,False,BUY,-
1745208900000,1637.69,1637.7,1632.41,1632.76,5098.811,2025-04-21 04:15:00+00:00,2025-04-21 01:15:00-03:00,2025-04-21,01:15:00,1635.14,1636.667555660541,1637.7,1632.41,1631.949420974223,1604.3596006886678,1596.12574621187,1589.8609333186275,True,True,UP,UP,22.745040295055112,26.551226551226392,17.001844849945872,False,False,-,-
1745209800000,1632.76,1636.39,1631.3,1634.13,3835.0762,2025-04-21 04:30:00+00:00,2025-04-21 01:30:00-03:00,2025-04-21,01:30:00,1633.645,1635.9037778302704,1636.39,1631.3,1632.2577080698186,1605.4055078069298,1596.8687017324269,1590.2965956736662,True,True,UP,UP,23.88980567905202,27.681819047437493,17.96956828093147,True,False,BUY,-
1745210700000,1634.14,1641.3,1633.77,1640.08,6357.3928,2025-04-21 04:45:00+00:00,2025-04-21 01:45:00-03:00,2025-04-21,01:45:00,1637.3225,1634.7743889151352,1641.3,1633.77,1633.1785793298513,1606.5454003852537,1597.669767044656,1590.7645151196994,True,True,UP,UP,25.581593308305706,30.96091419135692,16.7376578537518,False,False,-,-
1745211600000,1640.09,1641.82,1637.6,1638.39,4875.1307,2025-04-21 05:00:00+00:00,2025-04-21 02:00:00-03:00,2025-04-21,02:00:00,1639.4750000000001,1636.0484444575677,1641.82,1636.0484444575677,1634.32338308806,1607.7214575143519,1598.4975934398115,1591.2491965612944,True,True,UP,UP,25.998175985270766,27.58488025391909,20.105799749927723,True,False,BUY,-
1745212500000,1638.4,1640.77,1638.4,1640.45,2533.1395,2025-04-21 05:15:00+00:00,2025-04-21 02:15:00-03:00,2025-04-21,02:15:00,1639.5049999999999,1637.761722228784,1640.77,1637.761722228784,1635.2654952538671,1608.8565840316965,1599.3096212924886,1591.729353809441,True,True,UP,UP,23.863566742172033,22.162060064219414,22.60698020944823,False,False,-,-
1745213400000,1640.46,1641.1,1637.43,1639.98,2793.3763,2025-04-21 05:30:00+00:00,2025-04-21 02:30:00-03:00,2025-04-21,02:30:00,1639.7424999999998,1638.6333611143918,1641.1,1637.43,1636.0794961168003,1609.959652459136,1600.1102723560036,1592.2070965576058,True,True,UP,UP,23.07886396752934,13.509361497839334,26.78828612578013,False,False,-,-
1745214300000,1639.99,1656.79,1639.75,1648.21,35068.2931,2025-04-21 05:45:00+00:00,2025-04-21 02:45:00-03:00,2025-04-21,02:45:00,1646.185,1639.1879305571958,1656.79,1639.1879305571958,1637.9168604592,1611.2534148713098,1601.022643200439,1592.7441901241968,True,True,UP,UP,21.364447196843713,26.84527433867775,19.890399837629502,True,False,BUY,-
1745215200000,1648.21,1651.14,1646.83,1649.39,4813.4745,2025-04-21 06:00:00+00:00,2025-04-21 03:00:00-03:00,2025-04-21,03:00:00,1648.8925000000002,1642.686465278598,1651.14,1642.686465278598,1639.9124312848,1612.5976679116202,1601.9705611568659,1593.3028797747024,True,True,UP,UP,20.327014074093434,31.184344955858496,24.457076991590977,False,False,-,TOP
1745216100000,1649.39,1658.75,1644.56,1650.92,18903.4187,2025-04-21 06:15:00+00:00,2025-04-21 03:15:00-03:00,2025-04-21,03:15:00,1650.9050000000002,1645.789482639299,1658.75,1644.56,1641.911080142109,1613.9657869147766,1602.9395599458387,1593.8760351998299,True,True,UP,UP,20.446706417113017,36.46120447837603,20.616142644583796,True,False,BUY,-
1745217000000,1650.93,1651.69,1646.35,1648.02,4827.19,2025-04-21 06:30:00+00:00,2025-04-21 03:30:00-03:00,2025-04-21,03:30:00,1649.2475,1648.3472413196496,1651.69,1646.35,1643.2449746617256,1615.225848096392,1603.8565488578022,1594.426995048588,True,True,UP,UP,19.10901515281294,31.282340283825597,23.48480967262663,False,False,-,-
1745217900000,1648.01,1649.98,1647.36,1647.91,3036.2197,2025-04-21 06:45:00+00:00,2025-04-21 03:45:00-03:00,2025-04-21,03:45:00,1648.3149999999998,1648.7973706598248,1649.98,1647.36,1644.1667974505026,1616.407603521521,1604.7369142269547,1594.963194102831,True,True,UP,UP,18.206844541377574,33.07871498997724,23.869115336691905,False,False,-,-
1745218800000,1647.9,1650.38,1642.04,1645.99,5195.2681,2025-04-21 07:00:00+00:00,2025-04-21 04:00:00-03:00,2025-04-21,04:00:00,1646.5774999999999,1648.5561853299123,1650.38,1642.04,1644.6051070049566,1617.485099824324,1605.565440677906,1595.4767692858875,True,True,UP,UP,17.303296334337045,32.74170196793338,27.593972867177648,False,False,-,-
1745219700000,1646.0,1646.99,1641.5,1643.7,3856.3753,2025-04-21 07:15:00+00:00,2025-04-21 04:15:00-03:00,2025-04-21,04:15:00,1644.5475,1647.566842664956,1647.566842664956,1641.5,1644.5946330040551,1618.4516141163124,1606.3373626446803,1595.9650352631422,True,True,UP,UP,17.80745613148482,32.668129046064465,26.044620405542517,False,False,-,-
1745220600000,1643.7,1648.0,1642.81,1647.11,4645.9982,2025-04-21 07:30:00+00:00,2025-04-21 04:30:00-03:00,2025-04-21,04:30:00,1645.405,1646.057171332478,1648.0,1642.81,1644.7419724578633,1619.4142350407299,1607.1109792259736,1596.4569752107727,True,True,UP,UP,16.5968697666609,30.74826966047156,27.957926862498994,False,False,-,-
1745221500000,1647.12,1648.96,1644.9,1645.92,2903.6864,2025-04-21 07:45:00+00:00,2025-04-21 04:45:00-03:00,2025-04-21,04:45:00,1646.725,1645.7310856662389,1648.96,1644.9,1645.10252292007,1620.3896195035609,1607.895415280905,1596.9571545619094,True,True,UP,UP,15.342560368489584,31.166105065458364,28.558802408440567,False,False,-,-
1745222400000,1645.92,1649.31,1645.7,1646.68,2699.6122,2025-04-21 08:00:00+00:00,2025-04-21 05:00:00-03:00,2025-04-21,05:00:00,1646.9025000000001,1646.2280428331194,1649.31,1645.7,1645.4297914800572,1621.3365080927194,1608.6678328000949,1597.454123173234,True,True,UP,UP,14.177747599661254,31.68416914696435,28.685348458471246,False,False,-,-
1745223300000,1646.68,1649.06,1643.76,1646.71,2217.601,2025-04-21 08:15:00+00:00,2025-04-21 05:15:00-03:00,2025-04-21,05:15:00,1646.5525,1646.5652714165599,1649.06,1643.76,1645.633920301865,1622.2370792322652,1609.418024229796,1597.9426642361868,True,True,UP,UP,12.635786679174513,26.880479926165062,31.70281495154583,False,False,-,-
1745224200000,1646.71,1647.67,1645.47,1646.89,2015.205,2025-04-21 08:30:00+00:00,2025-04-21 05:30:00-03:00,2025-04-21,05:30:00,1646.6850000000002,1646.5588857082798,1647.67,1645.47,1645.8250257015259,1623.1102192596843,1610.1559841460376,1598.427662601996,True,True,UP,UP,11.81799942339708,27.612360382780608,30.053624862975155,False,False,-,-
1745225100000,1646.9,1649.45,1645.2,1649.16,3348.6046,2025-04-21 08:45:00+00:00,2025-04-21 05:45:00-03:00,2025-04-21,05:45:00,1647.6775,1646.62194285414,1649.45,1645.2,1646.1618392103394,1623.987622143267,1610.8989844599773,1598.9177107353096,True,True,UP,UP,11.821837294206762,29.074047239530252,28.471236052745752,False,False,-,-
1745226000000,1649.15,1655.0,1645.52,1646.4,8866.7434,2025-04-21 09:00:00+00:00,2025-04-21 06:00:00-03:00,2025-04-21,06:00:00,1649.0175,1647.1497214270698,1655.0,1645.52,1646.6810502630049,1624.881546352436,1611.6538065498787,1599.4162161011275,True,True,UP,UP,10.39555372600481,33.26726221184355,25.62111379619294,False,False,-,TOP
1745226900000,1646.4,1646.75,1642.6,1643.36,3654.0029,2025-04-21 09:15:00+00:00,2025-04-21 06:15:00-03:00,2025-04-21,06:15:00,1644.7775,1648.0836107135349,1648.0836107135349,1642.6,1646.3349502151857,1625.5921161255635,1612.3097212716632,1599.8675721598229,True,True,UP,UP,11.326400249192748,18.344230592135215,32.550572489793176,False,False,-,TOP
1745227800000,1643.35,1644.75,1639.47,1641.96,4815.224,2025-04-21 09:30:00+00:00,2025-04-21 06:30:00-03:00,2025-04-21,06:30:00,1642.3825,1646.4305553567674,1646.4305553567674,1639.47,1645.6163229033336,1626.1917726925078,1612.9052218405411,1600.2906062676855,True,True,UP,UP,11.914229143462403,18.265175132954056,27.581147991930877,False,False,-,-
1745228700000,1641.97,1644.0,1641.53,1642.58,2372.1684,2025-04-21 09:45:00+00:00,2025-04-21 06:45:00-03:00,2025-04-21,06:45:00,1642.52,1644.4065276783836,1644.4065276783836,1641.53,1645.0533551027274,1626.7749236677755,1613.4916530912235,1600.7107992401463,True,True,UP,UP,13.796737871041612,10.460221191580304,35.1337852301103,False,False,-,-
1745229600000,1642.58,1643.42,1637.75,1639.39,3827.1761,2025-04-21 10:00:00+00:00,2025-04-21 07:00:00-03:00,2025-04-21,07:00:00,1640.785,1643.4632638391918,1643.4632638391918,1637.75,1644.277290538595,1627.2752835367835,1614.0321154062487,1601.1095475064135,True,True,UP,UP,16.837346672716745,10.411192386904206,37.795611107165435,False,False,-,-
1745230500000,1639.39,1640.6,1631.4,1632.75,12172.2418,2025-04-21 10:15:00+00:00,2025-04-21 07:15:00-03:00,2025-04-21,07:15:00,1636.0349999999999,1642.124131919596,1642.124131919596,1631.4,1642.7786922588505,1627.588130553327,1614.4678160912733,1601.4570644466482,True,True,UP,UP,20.159219088973035,9.498509783594557,41.40209926137072,False,False,-,-
1745231400000,1632.75,1633.22,1628.29,1631.84,7657.1419,2025-04-21 10:30:00+00:00,2025-04-21 07:30:00-03:00,2025-04-21,07:30:00,1631.525,1639.079565959798,1639.079565959798,1628.29,1640.7325663936049,1627.7287330335653,1614.8055821092678,1601.7562478849902,True,True,UP,UP,23.867889095332607,9.572314724126601,38.8377407770161,False,False,-,BOTTOM
1745232300000,1631.83,1636.0,1630.86,1635.7,2904.8123,2025-04-21 10:45:00+00:00,2025-04-21 07:45:00-03:00,2025-04-21,07:45:00,1633.5974999999999,1635.302282979899,1636.0,1630.86,1639.4352815947677,1627.9383318537953,1615.1776992952227,1602.0730762642443,True,True,UP,UP,26.530853135144646,13.263365037717168,38.30764184978692,False,False,-,BOTTOM
1745233200000,1635.7,1636.17,1630.1,1630.24,3770.8989,2025-04-21 11:00:00+00:00,2025-04-21 08:00:00-03:00,2025-04-21,08:00:00,1633.0524999999998,1634.4498914899496,1636.17,1630.1,1638.2747758502644,1628.1209807161597,1615.5316557448223,1602.3813292367395,True,True,UP,UP,29.607978409394946,13.111990143310937,37.15712340315166,False,False,-,-
1745234100000,1630.23,1630.24,1617.85,1624.58,9256.2546,2025-04-21 11:15:00+00:00,2025-04-21 08:15:00-03:00,2025-04-21,08:15:00,1625.725,1633.7511957449747,1633.7511957449747,1617.85,1635.9929984229434,1628.035409976297,1615.7335041459148,1602.6136045677172,True,True,UP,UP,33.48667069378806,11.456415195897794,43.978582962690126,False,False,-,-
1745235000000,1624.58,1625.33,1622.0,1625.18,3845.9376,2025-04-21 11:30:00+00:00,2025-04-21 08:30:00-03:00,2025-04-21,08:30:00,1624.2725,1629.7380978724873,1629.7380978724873,1622.0,1633.8619987096808,1627.9010203342862,1615.9025931727283,1602.8291159650535,True,True,UP,UP,37.511585031367005,11.441505163389339,47.71254774366966,False,False,-,BOTTOM
1745235900000,1625.18,1626.68,1623.05,1626.34,4171.813,2025-04-21 11:45:00+00:00,2025-04-21 08:45:00-03:00,2025-04-21,08:45:00,1625.3125,1627.0052989362437,1627.0052989362437,1623.05,1632.3075443988296,1627.8085731794902,1616.0889279613873,1603.0528312290828,True,True,UP,UP,40.898625571344915,13.219136603512439,46.39386336765,False,False,-,-
1745236800000,1626.34,1631.57,1626.0,1630.9,3986.3927,2025-04-21 12:00:00+00:00,2025-04-21 09:00:00-03:00,2025-04-21,09:00:00,1628.7024999999999,1626.158899468122,1631.57,1626.0,1631.6520817808605,1627.8404991373657,1616.3387016651222,1603.3080518138681,True,True,UP,UP,43.481502203870626,18.016528925619735,42.43526170798897,False,False,-,-
1745237700000,1630.89,1631.69,1627.39,1628.12,2971.3755,2025-04-21 12:15:00+00:00,2025-04-21 09:15:00-03:00,2025-04-21,09:15:00,1629.5225,1627.430699734061,1631.69,1627.39,1631.2648850934313,1627.9005705967454,1616.599766978684,1603.568892094327,True,True,UP,UP,46.72829646895603,16.04625550660787,43.94273127753316,False,False,-,-
1745238600000,1628.11,1630.22,1626.6,1627.2,3215.506,2025-04-21 12:30:00+00:00,2025-04-21 09:30:00-03:00,2025-04-21,09:30:00,1628.0325,1628.4765998670305,1630.22,1626.6,1630.6771787128073,1627.9052823611473,1616.8261577315816,1603.8123110784632,True,True,UP,UP,50.351537647090495,10.619260654579676,47.904403108076586,False,False,-,-
1745239500000,1627.19,1628.35,1623.58,1623.71,2128.9457,2025-04-21 12:45:00+00:00,2025-04-21 09:45:00-03:00,2025-04-21,09:45:00,1625.7075,1628.2545499335151,1628.35,1623.58,1629.7736007650242,1627.8267901339636,1617.0020258953125,1604.0301736547967,True,True,UP,UP,52.91362512180007,10.829306360116433,48.971996278176526,False,False,-,-
1745240400000,1623.7,1624.55,1618.34,1621.11,4519.9274,2025-04-21 13:00:00+00:00,2025-04-21 10:00:00-03:00,2025-04-21,10:00:00,1621.925,1626.9810249667576,1626.9810249667576,1618.34,1628.3465824441105,1627.6160119148935,1617.099510531049,1604.208231628381,True,True,UP,UP,56.12321349952403,10.567938841861647,50.26214815031806,False,False,-,-
1745241300000,1621.11,1627.27,1620.44,1627.27,3483.1932,2025-04-21 13:15:00+00:00,2025-04-21 10:15:00-03:00,2025-04-21,10:15:00,1624.0225,1624.4530124833786,1627.27,1620.44,1627.5603856360904,1627.4876722036474,1617.236599431424,1604.4053885276012,True,True,UP,UP,56.2109585999393,13.086247735822763,45.52319910826287,False,False,-,BOTTOM
1745242200000,1627.27,1630.5,1617.0,1623.62,8304.5783,2025-04-21 13:30:00+00:00,2025-04-21 10:30:00-03:00,2025-04-21,10:30:00,1624.5975,1624.2377562416893,1630.5,1617.0,1627.0216791568012,1627.3844517678028,1617.3823598387228,1604.606305059665,True,False,UP,DOWN,56.085777908003124,12.035779275700342,41.52036291872819,False,False,-,-
1745243100000,1623.62,1626.04,1611.51,1611.88,8287.9248,2025-04-21 13:45:00+00:00,2025-04-21 10:45:00-03:00,2025-04-21,10:45:00,1618.2625,1624.4176281208447,1626.04,1611.51,1625.4291011282917,1627.0586677760957,1617.3997883567677,1604.7421875963846,True,False,UP,DOWN,55.48742625137519,11.432744978697512,38.60255629945276,False,False,-,-
1745244000000,1611.87,1620.8,1608.6,1620.8,9774.9332,2025-04-21 14:00:00+00:00,2025-04-21 11:00:00-03:00,2025-04-21,11:00:00,1615.5175000000002,1621.3400640604223,1621.3400640604223,1608.6,1623.6269918322387,1626.6464832126637,1617.3625153199998,1604.8494046352266,True,False,UP,DOWN,55.035248217542616,10.957369857899518,36.81078936929832,False,False,-,BOTTOM
1745244900000,1620.8,1637.89,1616.46,1637.34,18089.4901,2025-04-21 14:15:00+00:00,2025-04-21 11:15:00-03:00,2025-04-21,11:15:00,1628.1225,1618.428782030211,1637.89,1616.46,1624.4443569536497,1626.6991980979258,1617.5755843235643,1605.0809777234333,True,False,UP,DOWN,53.026902710971335,20.9447236180906,31.710552763819507,False,False,-,-
